geography_level,geography_value,population,population_se,unweighted_n,year,quarter,population_cv,ci_lower,ci_upper
UF,15,8196977.00000338,174902.957459435,22185,2017,1,0.0213374952082167,7854173.50259335,8539780.49741341
UF,16,752877.00000249,45984.3917061899,5151,2017,1,0.0610782261990177,662749.248407376,843004.751597605
UF,17,1479150.00000055,53366.3734003194,8723,2017,1,0.0360790814997124,1374553.83015041,1583746.16985069
UF,21,6842256.00000694,113130.98534884,39339,2017,1,0.016534164367531,6620523.34318769,7063988.65682619
UF,22,3284713.00000028,111403.558184019,13476,2017,1,0.0339157662127586,3066366.03820999,3503059.96179057
UF,23,8899396.00000328,150798.150481942,30010,2017,1,0.0169447623728494,8603837.05612342,9194954.94388314
UF,24,3350776.00000211,89233.1095080009,11968,2017,1,0.02663058035152,3175882.31913791,3525669.68086631
UF,25,3955924.00000081,87982.9512592121,15380,2017,1,0.0222408092923914,3783480.58427921,4128367.41572241
UF,26,9233339.00000363,178945.473854294,22580,2017,1,0.0193803643356129,8882612.31605276,9584065.6839545
UF,27,3185060.00000311,48480.0397512249,22769,2017,1,0.0152210758199775,3090040.86812164,3280079.13188458
UF,28,2206507.00000216,46562.5097610213,11199,2017,1,0.0211023621320829,2115246.15784076,2297767.84216356
UF,29,14551325.0000047,321867.400445894,28059,2017,1,0.0221194565062488,13920476.4873332,15182173.5126762
UF,31,20645385.0000077,279677.66201809,41825,2017,1,0.0135467399623687,20097226.8551718,21193543.1448435
UF,32,3884649.00000332,61555.0209838737,21007,2017,1,0.0158457098656329,3764003.37580732,4005294.62419932
UF,33,17056710.0000057,259146.013462945,38858,2017,1,0.0151932004157225,16548793.1468812,17564626.8531302
UF,35,44672495.0000115,817534.67420922,44850,2017,1,0.0183006271355341,43070156.4824487,46274833.5175742
UF,41,11243802.0000077,199877.65592831,29852,2017,1,0.0177766965238424,10852048.9930739,11635555.0069415
UF,42,7090286.00000472,105037.958572325,34031,2017,1,0.0148143472029555,6884415.38419335,7296156.61581609
UF,43,11108589.0000033,167192.709921264,29583,2017,1,0.0150507602649818,10780897.31008,11436280.6899267
UF,50,2637492.00000033,72940.5592580704,12119,2017,1,0.0276552722275788,2494531.1308423,2780452.86915836
UF,51,3370414.00004454,81578.1196912557,14422,2017,1,0.0242041837264436,3210523.82352318,3530304.1765659
UF,52,6769229.00000438,163367.810977719,19374,2017,1,0.0241338874748681,6449033.9742549,7089424.02575386
UF,53,2839920.00000106,70643.156064028,10252,2017,1,0.0248750514324353,2701461.95836132,2978378.0416408
region,Central-West,15617055.0000503,208937.339792531,56167,2017,1,0.0133787925951377,15207545.3390313,16026564.6610693
region,North,17212374.0000138,234765.483137682,81426,2017,1,0.0136393435988257,16752242.1082508,17672505.8917768
region,Northeast,55509296.000027,451432.708172373,194780,2017,1,0.0081325605025175,54624504.1505658,56394087.8494883
region,South,29442677.0000158,280958.097109254,93466,2017,1,0.00954254591418789,28892009.2485167,29993344.7515148
region,Southeast,86259239.0000281,904172.668835075,146540,2017,1,0.0104820385539777,84487093.1333059,88031384.8667503
Brazil,Brazil,204357094.000189,1056700.03493444,568313,2017,2,0.0051708507605489,202285999.989255,206428188.011123
UF,11,1676626.00000131,80333.5967453747,9830,2017,2,0.0479138440804997,1519175.04363181,1834076.95637081
UF,12,823189.00000171,24503.7373374978,11763,2017,2,0.0297668425324523,775162.557333585,871215.442669835
UF,13,3803951.00001383,109615.687882458,16699,2017,2,0.0288162723131973,3589108.19962363,4018793.80040403
UF,14,500369.00000062,17769.302593294,6642,2017,2,0.0355123970375303,465541.80688737,535196.193113871
UF,15,8213629.00000367,177831.727445188,21685,2017,2,0.0216508107981391,7865085.21890256,8562172.78110478
UF,16,754842.00000066,50065.6223609918,5102,2017,2,0.0663259627325295,656715.183309533,852968.816691787
UF,17,1482277.00000073,58000.9396003371,8538,2017,2,0.0391296226011121,1368597.24731459,1595956.75268687
UF,21,6848804.0000515,109513.496373531,39034,2017,2,0.0159901635924619,6634161.49133832,7063446.50876468
UF,22,3288231.00000168,112442.399121566,13369,2017,2,0.0341954075372164,3067847.94738813,3508614.05261523
UF,23,8911608.00000219,177650.549416655,29989,2017,2,0.0199347356186011,8563419.3213118,9259796.67869259
UF,24,3355055.00000339,92975.8529951976,12016,2017,2,0.0277121695456866,3172825.67670091,3537284.32330587
UF,25,3961845.00000106,94155.2303050582,15280,2017,2,0.023765500746504,3777304.13964707,4146385.86035505
UF,26,9244124.0000059,177297.924601425,22141,2017,2,0.0191795268649914,8896626.45325341,9591621.54675839
UF,27,3186610.00000667,48997.0888742533,22616,2017,2,0.0153759289257709,3090577.47046583,3282642.52954752
UF,28,2210087.0000007,48212.2643568969,11005,2017,2,0.0218146454672968,2115592.69824806,2304581.30175334
UF,29,14563369.0000038,351537.666943581,28078,2017,2,0.0241384851914065,13874367.8335852,15252370.1664225
UF,31,20671454.0000075,281901.336427701,41646,2017,2,0.0136372282485595,20118937.5334155,21223970.4665995
UF,32,3892812.00000271,81358.5524985587,20784,2017,2,0.0208996870381878,3733352.16727122,4052271.8327342
UF,33,17068470.0000053,238541.423955017,38991,2017,2,0.013975559845431,16600937.4002326,17536002.599778
UF,35,44734787.0000132,743873.556457098,44240,2017,2,0.0166285257255585,43276821.6203056,46192752.3797209
UF,41,11264852.0000042,208638.33168894,30026,2017,2,0.0185211782355297,10855928.3840993,11673775.615909
UF,42,7120624.00000416,109829.045836355,33962,2017,2,0.015424076013042,6905363.02570851,7335884.97429982
UF,43,11115304.0000024,179145.186259651,29240,2017,2,0.0161169848579591,10764185.8869298,11466422.1130751
UF,50,2644629.00000074,66338.8032944413,12048,2017,2,0.0250843514513464,2514607.33476615,2774650.66523533
UF,51,3383680.00002728,86140.7133828401,14312,2017,2,0.0254577009002464,3214847.30419433,3552512.69586023
UF,52,6789930.00002151,149706.424042986,19102,2017,2,0.0220483015351428,6496510.80064298,7083349.19940004
UF,53,2845936.00000052,89636.1666723412,10175,2017,2,0.0314961990263747,2670252.3416105,3021619.65839054
region,Central-West,15664175.0000501,205591.13575272,55637,2017,2,0.0131249258739808,15261223.778434,16067126.2216661
region,North,17254883.0000225,238495.421082261,80259,2017,2,0.0138219089101879,16787440.5642236,17722325.4358215
region,Northeast,55569733.0000769,483160.797096443,193528,2017,2,0.00869467551869962,54622755.2390262,56516710.7611276
region,South,29500780.0000108,296117.156745896,93228,2017,2,0.0100376043191329,28920401.0375844,30081158.9624371
region,Southeast,86367523.0000287,834468.367574831,145661,2017,2,0.00966183049587463,84731995.0533441,88003050.9467133
Brazil,Brazil,204680115.000276,1049187.2379421,566671,2017,3,0.00512598518884302,202623745.80087,206736484.199681
UF,11,1679379.00000228,79714.7749800977,9631,2017,3,0.0474668165911265,1523140.91200557,1835617.08799899
UF,12,825061.00000031,22771.3390845379,11906,2017,3,0.0275995824363646,780429.995514867,869692.004485754
UF,13,3816667.00000281,115541.798898667,16486,2017,3,0.0302729577661825,3590209.23545245,4043124.76455317
UF,14,504349.00000122,21595.7524410742,6689,2017,3,0.0428190646576516,462022.102997672,546675.897004768
UF,15,8230631.00000443,176471.757005862,21603,2017,3,0.0214408539279391,7884752.71198444,8576509.28802442
UF,16,756829.00000088,50734.6102393654,5022,2017,3,0.0670357640091835,657390.991162047,856267.008839713
UF,17,1485463.00000041,62936.9753636175,8413,2017,3,0.0423685917209652,1362108.79499184,1608817.20500898
UF,21,6855403.00002814,102986.811336651,39143,2017,3,0.0150227216891886,6653552.55892568,7057253.4411306
UF,22,3291823.0000011,116132.550264518,13421,2017,3,0.0352790992299644,3064207.38404986,3519438.61595234
UF,23,8924089.00000465,202044.171670204,29592,2017,3,0.0226403133888623,8528089.70024482,9320088.29976448
UF,24,3359410.00000268,97972.7231427735,12036,2017,3,0.029163669555873,3167386.99117553,3551433.00882983
UF,25,3967926.00000096,91783.0687098133,15155,2017,3,0.0231312450660096,3788034.49093916,4147817.50906276
UF,26,9255081.00000328,202235.348274975,22380,2017,3,0.0218512780466107,8858707.00098341,9651454.99902315
UF,27,3188158.00010497,50242.1880395692,21937,2017,3,0.0157590019183224,3089685.12104293,3286630.87916701
UF,28,2213717.9999994,48162.8325557944,10933,2017,3,0.0217565347328826,2119320.58279661,2308115.41720219
UF,29,14575598.0000049,315278.220103294,27800,2017,3,0.021630551288749,13957664.0434926,15193531.9565173
UF,31,20698120.0000122,255066.814014031,41504,2017,3,0.012323187517218,20198198.2308934,21198041.7691311
UF,32,3901170.00000092,82074.0978179975,20825,2017,3,0.021038328967458,3740307.72421403,4062032.27578781
UF,33,17080185.0000059,231579.889202508,39652,2017,3,0.013558394666242,16626296.7576253,17534073.2423866
UF,35,44797763.000016,745638.532097184,44355,2017,3,0.0166445483471333,43336338.3316202,46259187.6684118
UF,41,11286452.0000055,210298.500446381,29911,2017,3,0.0186328263697287,10874274.5131278,11698629.4868832
UF,42,7152103.00000404,110553.237392613,33868,2017,3,0.0154574448092471,6935422.63634021,7368783.36366787
UF,43,11122011.0000031,180362.488667627,29186,2017,3,0.0162167155443001,10768507.0180526,11475514.9819537
UF,50,2651946.00000089,72185.1286252246,12116,2017,3,0.0272196826878075,2510465.74767606,2793426.25232572
UF,51,3397449.00001858,85207.5697559791,14044,2017,3,0.0250798672049273,3230445.23208668,3564452.76795048
UF,52,6811274.00004464,150715.468578022,18992,2017,3,0.0221273536458868,6515877.10971864,7106670.89037064
UF,53,2852057.00000137,93704.6192413145,10071,2017,3,0.032855100456011,2668399.32110335,3035714.67889939
region,Central-West,15712726.0000655,209682.452470903,55223,2017,3,0.0133447533209724,15301755.9450325,16123696.0550985
region,North,17298379.0000123,241591.820256531,79750,2017,3,0.0139661537220545,16824867.7333501,17771890.2666746
region,Northeast,55631206.0001501,477578.385283645,192397,2017,3,0.00858472105174848,54695169.5651994,56567242.4351009
region,South,29560566.0000127,298291.979286007,92965,2017,3,0.0100908750964335,28975924.463735,30145207.5362904
region,Southeast,86477238.0000351,825470.352450647,146336,2017,3,0.00954552170653637,84859345.8389263,88095130.161144
Brazil,Brazil,204999096.000229,1049246.50058839,561288,2017,4,0.00511829818306722,202942610.648171,207055581.352287
UF,11,1682069.00000014,98401.1186271962,9501,2017,4,0.0585000488251005,1489206.35145238,1874931.6485479
UF,12,826893.00000022,22939.6001989463,11693,2017,4,0.0277419209002134,781932.209790538,871853.790209903
UF,13,3829278.00000435,112651.752179408,16176,2017,4,0.0294185358647974,3608484.62293738,4050071.37707132
UF,14,508383.00000024,24818.3731739393,6745,2017,4,0.0488182594105774,459739.882424444,557026.117576036
UF,15,8247435.00000205,197405.35399491,21107,2017,4,0.0239353634184278,7860527.61581665,8634342.38418745
UF,16,758770.00000112,54542.5074808086,4893,2017,4,0.0718827938383542,651868.649712229,865671.350290011
UF,17,1488621.00000079,60108.2292120738,8295,2017,4,0.0403784638346778,1370811.03557065,1606430.96443093
UF,21,6861794.00000623,106461.131678211,38350,2017,4,0.0155150579685305,6653134.01616356,7070453.9838489
UF,22,3295384.00000132,93925.6904047487,13353,2017,4,0.0285021989560886,3111293.02958495,3479474.97041769
UF,23,8936460.00000136,214738.857960734,29518,2017,4,0.0240295215287374,8515579.57231706,9357340.42768566
UF,24,3363678.00000314,91966.1172591021,12066,2017,4,0.0273409396675354,3183427.72237731,3543928.27762897
UF,25,3973982.00000079,88659.5618613021,14972,2017,4,0.0223100058986892,3800212.45186754,4147751.54813404
UF,26,9265847.00000209,205400.534832168,22234,2017,4,0.022167486127509,8863269.34932578,9668424.6506784
UF,27,3189663.00004361,55842.3441413771,21516,2017,4,0.017507286550527,3080214.01671422,3299111.983373
UF,28,2217293.00000026,49640.5710979891,11000,2017,4,0.0223879167516351,2119999.2684762,2314586.73152432
UF,29,14587638.0000068,320454.073069404,27678,2017,4,0.0219675092752682,13959559.5580916,15215716.441922
UF,31,20724545.0000249,269709.60168643,41430,2017,4,0.0130140180006898,20195923.8944349,21253166.1056149
UF,32,3909451.00000031,86051.7389063623,20914,2017,4,0.0220112079436104,3740792.6909368,4078109.30906382
UF,33,17091448.0000044,240432.902332408,39734,2017,4,0.014067439009986,16620208.1707344,17562687.8292743
UF,35,44859309.0000088,727610.148465709,43850,2017,4,0.016219825153026,43433219.3142302,46285398.6857875
UF,41,11307894.0000052,204602.781834788,29613,2017,4,0.0180938008292874,10906879.9164723,11708908.0835381
UF,42,7183704.00000322,109074.593515568,33455,2017,4,0.0151836146806047,6969921.72508436,7397486.27492208
UF,43,11128491.000004,189468.185618252,28618,2017,4,0.0170255055800632,10757140.1799761,11499841.820032
UF,50,2659207.00000107,70323.8942132384,11719,2017,4,0.0264454381374636,2521374.70009052,2797039.29991162
UF,51,3411275.00002205,84344.1471439019,14111,2017,4,0.0247251092753755,3245963.50931326,3576586.49073084
UF,52,6832504.0000803,148558.421882627,18781,2017,4,0.0217428957057151,6541334.84359024,7123673.15657036
UF,53,2858080.0000002,87389.0283098372,9966,2017,4,0.0305761309374934,2686800.65186897,3029359.34813143
region,Central-West,15761066.0001036,204366.905921534,54577,2017,4,0.0129665662157744,15360514.2248655,16161617.7753417
region,North,17341449.0000089,262815.776633793,78410,2017,4,0.015155352740919,16826339.5432378,17856558.4567801
region,Northeast,55691739.0000656,482752.33399943,190687,2017,4,0.00866829340701431,54745561.8119741,56637916.1881571
region,South,29620089.0000125,299429.054446279,91686,2017,4,0.010108985643026,29033218.8373729,30206959.1626521
region,Southeast,86584753.0000384,816928.809435031,145928,2017,4,0.00943501922832382,84983601.9556126,88185904.0444642
Brazil,Brazil,205313945.00022,1031803.38163358,560741,2018,1,0.00502549099444987,203291647.533092,207336242.467349
UF,11,1684707.99999948,93843.8012707901,9537,2018,1,0.0557033036412358,1500777.5293364,1868638.47066256
UF,12,828672.00000101,21886.4423462017,11242,2018,1,0.0264114659915805,785775.361252743,871568.638749278
UF,13,3841778.00000489,108376.158149579,16249,2018,1,0.0282098960818249,3629364.6332489,4054191.36676088
UF,14,512471.00000014,23708.2913704777,6699,2018,1,0.0462626985145915,466003.602779022,558938.397221258
UF,15,8264033.00000117,198764.152777591,21379,2018,1,0.024051713343541,7874462.41913947,8653603.58086286
UF,16,760665.00000012,51562.6385498619,4882,2018,1,0.0677862640582303,659604.085494534,861725.914505706
UF,17,1491757.00000091,42221.2013580215,8243,2018,1,0.028303002002334,1409004.96595517,1574509.03404665
UF,21,6868008.00000747,105414.9637701,38333,2018,1,0.0153486955417037,6661398.46758648,7074617.53242846
UF,22,3298905.00000022,94776.4864684344,13206,2018,1,0.0287296804450046,3113146.49994084,3484663.5000596
UF,23,8948690.00000218,204694.306606263,29249,2018,1,0.0228742203167406,8547496.5312135,9349883.46879085
UF,24,3367867.00000141,111446.395121578,11893,2018,1,0.0330910915192111,3149436.0793563,3586297.92064652
UF,25,3980003.00000035,98902.6900997653,14864,2018,1,0.0248499034045343,3786157.28943068,4173848.71057002
UF,26,9276431.00000044,206598.038013216,22628,2018,1,0.0222712849384861,8871506.2862179,9681355.71378298
UF,27,3191115.00008885,55755.5677990605,21742,2018,1,0.0174721273904288,3081836.09526511,3300393.90491259
UF,28,2220820.00000042,47633.790331216,11088,2018,1,0.0214487398038594,2127459.4865041,2314180.51349674
UF,29,14599437.0000031,300394.855892039,27681,2018,1,0.0205757835656249,14010673.9013136,15188200.0986926
UF,31,20750678.0000269,273706.228887103,41264,2018,1,0.0131902306462829,20214223.6490639,21287132.3509899
UF,32,3917661.00000029,81447.5959801677,20839,2018,1,0.020789852919934,3758026.64525179,4077295.35474879
UF,33,17102277.0000045,250274.731612087,39849,2018,1,0.0146340005843679,16611747.5398043,17592806.4602046
UF,35,44919416.0000052,709998.344359363,43968,2018,1,0.01580604575,43527844.8159777,46310987.1840326
UF,41,11329171.000006,206430.631486283,29528,2018,1,0.0182211594728487,10924574.3969871,11733767.603025
UF,42,7215424.00000186,105567.949470215,33556,2018,1,0.0146308726237278,7008514.62111849,7422333.37888523
UF,43,11134750.000001,185591.795363785,28302,2018,1,0.0166678008364596,10770996.7652618,11498503.2347401
UF,50,2666408.00000201,66323.4984656624,11814,2018,1,0.0248737246758982,2536416.33168061,2796399.66832341
UF,51,3425156.00001619,84606.2196651561,13979,2018,1,0.0247014208009084,3259330.8566044,3590981.14342798
UF,52,6853639.00004414,143855.237724076,18694,2018,1,0.0209896140901425,6571687.9151175,7135590.08497078
UF,53,2864005.00000031,88569.7786804255,10033,2018,1,0.0309251480637834,2690411.42366799,3037598.57633263
region,Central-West,15809208.0000627,200239.741237606,54520,2018,1,0.0126660197801694,15416745.3189633,16201670.681162
region,North,17384084.0000077,256011.081983236,78231,2018,1,0.0147267513193748,16882311.4996774,17885856.500338
region,Northeast,55751276.0001044,471692.884517839,190684,2018,1,0.00846066526830625,54826774.9346857,56675777.0655232
region,South,29679345.0000089,296989.077370742,91386,2018,1,0.0100065913641508,29097257.1045604,30261432.8954573
region,Southeast,86690032.0000368,805160.791953437,145920,2018,1,0.00928781283588747,85111945.8460443,88268118.1540293
Brazil,Brazil,205614584.00026,1059177.88485982,556186,2018,2,0.00515127800885215,203538633.492714,207690534.507807
UF,11,1687211.00000149,100567.873990652,9568,2018,2,0.0596059852564755,1490101.58897805,1884320.41102493
UF,12,830356.99999965,21699.2251915366,11217,2018,2,0.0261324047265763,787827.300131814,872886.699867486
UF,13,3853770.00000939,101188.538601433,15973,2018,2,0.0262570258736734,3655444.10870234,4052095.89131644
UF,14,516474.99999996,24191.4166586556,6684,2018,2,0.0468394726921099,469060.694613993,563889.305385927
UF,15,8279880.00000427,192629.140645775,20809,2018,2,0.0232647261368131,7902333.82196565,8657426.17804289
UF,16,762456.00000079,54358.2811005886,4836,2018,2,0.0712936629792831,655915.726782132,868996.273219448
UF,17,1494748.00000191,44559.274657008,8090,2018,2,0.029810559811387,1407413.42649695,1582082.57350687
UF,21,6873846.00000957,104898.414949353,37815,2018,2,0.0152605128117806,6668248.8846735,7079443.11534564
UF,22,3302269.00000081,92123.3091419475,13248,2018,2,0.0278969730030851,3121710.63194594,3482827.36805568
UF,23,8960422.00000134,207442.544458196,28793,2018,2,0.0231509793242065,8553842.08400193,9367001.91600075
UF,24,3371845.00000448,105661.598280893,11701,2018,2,0.0313364339940752,3164752.07282499,3578937.92718397
UF,25,3985798.00000185,99868.9567648905,14897,2018,2,0.0250562012336913,3790058.44156908,4181537.55843462
UF,26,9286476.00000265,200789.106748177,22722,2018,2,0.0216216686230729,8892936.58228825,9680015.41771705
UF,27,3192460.00007019,57386.09909195,21544,2018,2,0.0179755107630756,3079985.31263672,3304934.68750366
UF,28,2224170.0000015,48463.0660683953,10966,2018,2,0.0217892814255937,2129184.13592706,2319155.86407594
UF,29,14610646.000004,322195.357085526,27355,2018,2,0.022052095238324,13979154.7041304,15242137.2958777
UF,31,20775684.0000296,278776.620601844,40868,2018,2,0.0134184087802571,20229291.8639182,21322076.136141
UF,32,3925517.00000016,82670.2607075676,20664,2018,2,0.0210597128244673,3763486.26642079,4087547.73357953
UF,33,17112337.0000057,216381.469402301,40043,2018,2,0.0126447643826924,16688237.1130553,17536436.886956
UF,35,44976270.0000143,745113.639124131,43567,2018,2,0.0165668171043062,43515874.1029414,46436665.8970872
UF,41,11349589.0000223,216752.670723394,29057,2018,2,0.0190978431662124,10924761.5718515,11774416.428193
UF,42,7246202.00000407,106143.128810387,33367,2018,2,0.0146481051467137,7038165.29032932,7454238.70967882
UF,43,11140577.0000032,198027.295445726,28382,2018,2,0.0177753176918636,10752450.6329737,11528703.3670327
UF,50,2673303.00000139,66966.2422437805,12011,2018,2,0.0250500007832055,2542051.5770236,2804554.42297918
UF,51,3438627.00003442,76862.2332967534,13699,2018,2,0.022352594013827,3287979.79100147,3589274.20906737
UF,52,6874003.00003104,151762.789342861,18358,2018,2,0.0220777892215316,6576553.39872569,7171452.60133639
UF,53,2869646.00000022,86719.4675496229,9952,2018,2,0.0302195697830381,2699678.96684447,3039613.03315597
region,Central-West,15855579.0000671,202347.450660573,54020,2018,2,0.012761908641729,15458985.2844089,16252172.7157253
region,North,17424897.0000175,251903.624716395,77177,2018,2,0.0144565345044015,16931174.9679982,17918619.0320367
region,Northeast,55807932.0000964,483144.822317245,189041,2018,2,0.00865727872368411,54860985.5490376,56754878.4511552
region,South,29736368.0000295,312190.476794106,90806,2018,2,0.0104986081956544,29124485.9091967,30348250.0908624
region,Southeast,86789808.0000497,828592.814179043,145142,2018,2,0.0095471211801571,85165795.9264101,88413820.0736894
Brazil,Brazil,205921474.0002,1046783.95730736,559761,2018,3,0.00508341328843802,203869815.144284,207973132.856117
UF,11,1689742.00000032,93473.1316593898,9530,2018,3,0.0553179903555526,1506538.02842575,1872945.97157489
UF,12,832053.00000014,21755.2883329203,11111,2018,3,0.0261465175090007,789413.418394332,874692.581605948
UF,13,3866059.00000267,107934.555776759,16294,2018,3,0.0279184967887671,3654511.15799289,4077606.84201245
UF,14,520658.99999971,22812.4373925202,6669,2018,3,0.0438145453982988,475947.444310796,565370.555688624
UF,15,8296075.00000268,196146.734080704,21018,2018,3,0.0236433173616006,7911634.46551935,8680515.53448601
UF,16,764266.00000014,57686.0581665169,4858,2018,3,0.0754790323872923,651203.403583684,877328.596416596
UF,17,1497829.00000065,45089.461496885,8097,2018,3,0.0301032103777303,1409455.27938445,1586202.72061685
UF,21,6879687.00000621,103078.775126632,38643,2018,3,0.0149830617478002,6677656.31318751,7081717.68682491
UF,22,3305711.00000126,96372.2171157989,13264,2018,3,0.029153249366252,3116824.92534402,3494597.0746585
UF,23,8972408.00000516,190996.716625991,28683,2018,3,0.0212871189791951,8598061.31425281,9346754.6857575
UF,24,3375876.00000376,113685.247420791,11733,2018,3,0.0336757770192578,3153057.00948549,3598694.99052203
UF,25,3991753.00000191,94344.1335689632,14982,2018,3,0.0236347623635325,3806841.89605411,4176664.10394971
UF,26,9296692.00000339,190100.314296648,22855,2018,3,0.0204481674015423,8924102.23053222,9669281.76947456
UF,27,3193815.00002967,56873.5874465177,21824,2018,3,0.0178074144701523,3082344.81696291,3305285.18309643
UF,28,2227587.00000056,48367.4580656955,10877,2018,3,0.0217129378406694,2132788.52416805,2322385.47583307
UF,29,14622045.0000049,263408.635366512,27560,2018,3,0.0180144867127973,14105773.5614697,15138316.4385401
UF,31,20801295.0000479,278920.338442458,40722,2018,3,0.0134087968293231,20254621.182145,21347968.8179509
UF,32,3933575.00000215,84998.8373512979,20700,2018,3,0.0216085462591285,3766980.34006583,4100169.65993847
UF,33,17122309.0000061,218451.197053239,40599,2018,3,0.0127582790996916,16694152.5214021,17550465.4786101
UF,35,45033650.0000125,753777.513794051,44027,2018,3,0.0167380950421261,43556273.22062,46511026.779405
UF,41,11370557.0000388,210131.108114344,29259,2018,3,0.0184802827261345,10958707.5961032,11782406.4039744
UF,42,7278120.00000524,103070.353749447,33283,2018,3,0.0141616727601871,7076105.81878252,7480134.18122796
UF,43,11146388.0000038,210106.282272331,28523,2018,3,0.0188497190544829,10734587.2538244,11558188.7461832
UF,50,2680377.00000147,64052.4525500108,12119,2018,3,0.0238968072588206,2554836.49988199,2805917.50012095
UF,51,3452617.00000542,84376.4818309455,14040,2018,3,0.0244384134790546,3287242.13447457,3617991.86553627
UF,52,6894947.00001277,152310.68073225,18591,2018,3,0.0220901887617074,6596423.55131678,7193470.44870876
UF,53,2875382.00000104,83431.9041489872,9900,2018,3,0.0290159374124749,2711858.47270743,3038905.52729465
region,Central-West,15903323.0000207,203424.515383192,54650,2018,3,0.0127913213724532,15504618.2762971,16302027.7237443
region,North,17466683.0000063,255372.427404707,77577,2018,3,0.0146205451489911,16966162.2396485,17967203.7603641
region,Northeast,55865574.0000568,435102.274787712,190421,2018,3,0.00778837920446802,55012789.2118814,56718358.7882322
region,South,29795065.0000478,314520.635681824,91065,2018,3,0.0105561318856435,29178615.8817168,30411514.1183788
region,Southeast,86890829.0000687,837211.337323774,146048,2018,3,0.00963520945718118,85249924.9314655,88531733.0686719
Brazil,Brazil,206224278.000275,1040593.52595567,554211,2018,4,0.0050459312358668,204184752.166856,208263803.833694
UF,11,1692217.00000179,99316.6520883409,9371,2018,4,0.0586902578618675,1497559.93884355,1886874.06116003
UF,12,833705.00000189,20668.8082870513,10841,2018,4,0.0247915129296387,793194.880155907,874215.119847874
UF,13,3878253.00000207,118120.857814624,16018,2018,4,0.0304572336602488,3646740.37286243,4109765.62714171
UF,14,524895.00000013,22719.0746072748,6534,2018,4,0.0432830844402579,480366.432007793,569423.567992467
UF,15,8312060.00000765,193255.800122194,20849,2018,4,0.023250048739063,7933285.59196468,8690834.40805062
UF,16,766033.00000131,63580.4571450745,4931,2018,4,0.0829996320588875,641417.593876372,890648.406126249
UF,17,1500863.00000019,45718.3804406692,8045,2018,4,0.0304613948379455,1411256.62090498,1590469.3790954
UF,21,6885348.00000639,105170.81888958,38203,2018,4,0.0152745829098954,6679216.98275823,7091479.01725455
UF,22,3309097.00000246,94329.2091798831,13140,2018,4,0.0285060272273109,3124215.14731974,3493978.85268518
UF,23,8984278.00000765,187133.394763234,28426,2018,4,0.0208289853411788,8617503.28596699,9351052.71404831
UF,24,3379840.00001389,115052.059649797,11458,2018,4,0.0340406822954116,3154342.10675313,3605337.89327465
UF,25,3997670.00000423,94713.1449281958,14692,2018,4,0.0236920868726272,3812035.64708244,4183304.35292602
UF,26,9306714.00000655,231047.205485817,22469,2018,4,0.0248258628647721,8853869.79852572,9759558.20148737
UF,27,3195124.00003083,56197.2236823527,21521,2018,4,0.0175884327750067,3084979.46558228,3305268.53447938
UF,28,2230936.0000016,49875.7435024111,10838,2018,4,0.0223564205796918,2133181.33903472,2328690.66096848
UF,29,14633220.0000119,266563.550980537,27223,2018,4,0.0182163290772857,14110765.040499,15155674.9595249
UF,31,20826626.0000464,273841.430857494,40677,2018,4,0.0131486219062504,20289906.6580908,21363345.342002
UF,32,3941550.00000392,84854.2538280321,20356,2018,4,0.0215281434531968,3775238.71856596,4107861.28144188
UF,33,17131862.0000123,223367.240390585,40650,2018,4,0.0130381181211023,16694070.2535207,17569653.746504
UF,35,45089684.0000332,731573.25882658,43119,2018,4,0.0162248477684173,43655826.7606805,46523541.2393859
UF,41,11391356.0000241,221039.496593224,29226,2018,4,0.0194041426317249,10958126.5475405,11824585.4525077
UF,42,7310126.00000981,104484.315891372,33163,2018,4,0.0142930937019733,7105340.50391341,7514911.49610621
UF,43,11151953.0000087,200723.895340983,28505,2018,4,0.0179989904316155,10758541.3943038,11545364.6057136
UF,50,2687391.00000164,58595.93761207,11989,2018,4,0.0218040239072149,2572545.07264163,2802236.92736165
UF,51,3466646.00000756,86365.1162278016,13753,2018,4,0.0249131628172052,3297373.48268045,3635918.51733467
UF,52,6915807.00002498,146811.026758896,18384,2018,4,0.0212283290667837,6628062.6750442,7203551.32500576
UF,53,2881024.00000171,86784.7195361252,9830,2018,4,0.0301228728174682,2710929.0753025,3051118.92470092
region,Central-West,15950868.0000359,199943.697896794,53956,2018,4,0.0125349728865128,15558985.5532224,16342750.4468494
region,North,17508026.000015,261228.136963997,76589,2018,4,0.0149204791541761,16996028.2598171,18020023.740213
region,Northeast,55922227.0000856,455269.173293724,187970,2018,4,0.0081411130728579,55029915.8171585,56814538.1830126
region,South,29853435.0000426,316331.334967517,90894,2018,4,0.0105961453000991,29233436.9763248,30473433.0237604
region,Southeast,86989722.0000959,816873.142389098,144802,2018,4,0.00939045583325577,85388680.0610752,88590763.9391166
Brazil,Brazil,206523118.000219,1084009.26887165,553308,2019,1,0.00524885194145917,204398498.874323,208647737.126115
UF,11,1694643.00000238,101360.612198925,9380,2019,1,0.0598123688580917,1495979.85064156,1893306.14936321
UF,12,835318.00000158,22795.2594098254,10672,2019,1,0.0272893190494905,790640.112540075,879995.887463086
