year,geography_value,age,sex,persons_married,opposite_sex_people,same_sex_people,population,population_se,population_cv,unweighted_n,precision_pass,uf_code,formal_marriage_rate_100k,offset_log_population,treated_age,post_annual,partial_2019,pandemic,trend_2018,fixed_denominator_simplification
2018,35,19,female,7870,7824,46,340278.29928584,26540.6290892391,0.0779968312553029,256,TRUE,35,2312.81278192503,12.7375190890928,0,0,0,0,0,TRUE
2018,35,15,male,0,0,0,314091.3659161,24322.0917164543,0.0774363588299055,256,TRUE,35,0,12.6574391968207,1,0,0,0,0,TRUE
2018,35,16,male,81,81,0,326799.42984083,28756.5129131035,0.0879943790817187,241,TRUE,35,24.7858449567833,12.6971018972934,0,0,0,0,0,TRUE
2018,35,17,male,297,296,1,348142.18302253,25088.5536992675,0.0720641017455903,278,TRUE,35,85.3099723283977,12.7603662472177,0,0,0,0,0,TRUE
2018,35,18,male,1569,1560,9,388856.76176725,26347.8075996692,0.0677571028466253,294,TRUE,35,403.490476253856,12.8709663331123,0,0,0,0,0,TRUE
2018,35,19,male,3239,3225,14,306668.34547856,25908.1775782566,0.0844827252640847,233,TRUE,35,1056.18987018223,12.6335221347287,0,0,0,0,0,TRUE
2018,41,15,combined,120,120,0,166543.98161544,10154.5616493208,0.0609722521992313,362,TRUE,41,72.0530389846732,12.0230147073666,1,0,0,0,0,TRUE
2018,41,16,combined,909,909,0,162049.1898102,10208.6496056475,0.0629972270617606,345,TRUE,41,560.940786599838,11.9956552089287,0,0,0,0,0,TRUE
2018,41,17,combined,1253,1252,1,158217.93305692,10890.6474691044,0.0688332053054086,356,TRUE,41,791.945625752313,11.9717286847618,0,0,0,0,0,TRUE
2018,41,18,combined,2678,2675,3,194522.11637778,11889.4702195374,0.0611214315417327,395,TRUE,41,1376.70720937411,12.1783011444595,0,0,0,0,0,TRUE
2018,41,19,combined,3287,3275,12,170717.58819195,13627.0055805362,0.0798219194920582,315,TRUE,41,1925.40208353002,12.0477659391628,0,0,0,0,0,TRUE
2018,41,15,female,114,114,0,76953.59656983,7017.72710591288,0.0911942705568645,163,TRUE,41,148.141224168195,11.2509578772239,1,0,0,0,0,TRUE
2018,41,16,female,858,858,0,80944.87975539,6983.57992946279,0.0862757465397033,172,TRUE,41,1059.9805726969,11.3015237051645,0,0,0,0,0,TRUE
2018,41,17,female,1070,1069,1,76544.35698495,7213.04766273293,0.0942335653058153,164,TRUE,41,1397.88227656074,11.2456256816469,0,0,0,0,0,TRUE
2018,41,18,female,2089,2088,1,94351.81445454,8407.25422005135,0.0891053793576178,188,TRUE,41,2214.05387069319,11.4547857817145,0,0,0,0,0,TRUE
2018,41,19,female,2240,2234,6,91387.97256419,9353.64550400574,0.102350946646024,157,TRUE,41,2451.08840600074,11.4228691575819,0,0,0,0,0,TRUE
2018,41,15,male,6,6,0,89590.38504561,7286.7047221583,0.0813335573727993,199,TRUE,41,6.69714724068373,11.4030032834461,1,0,0,0,0,TRUE
2018,41,16,male,51,51,0,81104.31005481,7095.54713472198,0.0874866838757007,173,TRUE,41,62.8819848976391,11.3034913836335,0,0,0,0,0,TRUE
2018,41,17,male,183,183,0,81673.57607197,6982.9333140162,0.0854980723246758,192,TRUE,41,224.062675838685,11.3104858022429,0,0,0,0,0,TRUE
2018,41,18,male,589,587,2,100170.30192324,7794.2646633796,0.0778101344783038,207,TRUE,41,587.998627029544,11.5146270357097,0,0,0,0,0,TRUE
2018,41,19,male,1047,1041,6,79329.61562776,7933.39681646654,0.100005486648172,158,TRUE,41,1319.80974786624,11.2813668010525,0,0,0,0,0,TRUE
2018,42,15,combined,4,4,0,83599.79874765,5030.66606027589,0.0601755762051677,325,TRUE,42,4.78470051354333,11.3337963917451,1,0,0,0,0,TRUE
2018,42,16,combined,298,298,0,95906.62629833,5785.69745563428,0.0603263578226297,337,TRUE,42,310.718885130035,11.4711303544004,0,0,0,0,0,TRUE
2018,42,17,combined,464,463,1,98258.79844547,5515.01184612411,0.0561274097930755,373,TRUE,42,472.222342773205,11.4953600773298,0,0,0,0,0,TRUE
2018,42,18,combined,1227,1218,9,110948.12605842,6118.3536086521,0.0551460743503722,404,TRUE,42,1105.92223914978,11.6168180382534,0,0,0,0,0,TRUE
2018,42,19,combined,1608,1596,12,107642.55911482,6290.80157754915,0.0584415832295373,386,TRUE,42,1493.83293487549,11.586571379315,0,0,0,0,0,TRUE
2018,42,15,female,4,4,0,42264.17922185,3471.55803665187,0.0821394878729153,169,TRUE,42,9.46427938184602,10.6516951793673,1,0,0,0,0,TRUE
2018,42,16,female,292,292,0,46238.82423817,3808.82092579618,0.082372789285849,159,TRUE,42,631.503946761161,10.7415750756478,0,0,0,0,0,TRUE
2018,42,17,female,418,418,0,49939.80534477,3849.63443009683,0.0770854912933694,181,TRUE,42,837.007667759713,10.8185736660442,0,0,0,0,0,TRUE
2018,42,18,female,991,987,4,53947.7892699,4397.89563983188,0.0815213320017485,184,TRUE,42,1836.96127943639,10.8957719924584,0,0,0,0,0,TRUE
2018,42,19,female,1122,1117,5,51632.62333395,4258.65973290761,0.0824800185991598,180,TRUE,42,2173.04472938188,10.8519089868473,0,0,0,0,0,TRUE
2018,42,15,male,0,0,0,41335.6195258,3638.94248036111,0.0880340617149775,156,TRUE,42,0,10.6294798654975,1,0,0,0,0,TRUE
2018,42,16,male,6,6,0,49667.80206016,4336.42101792844,0.0873084943979595,178,TRUE,42,12.0802607547089,10.8131121562699,0,0,0,0,0,TRUE
2018,42,17,male,46,45,1,48318.9931007,3864.15540828794,0.0799717701119058,192,TRUE,42,95.2006593020946,10.7855799942438,0,0,0,0,0,TRUE
2018,42,18,male,236,231,5,57000.33678852,4201.43061023006,0.0737088734373274,220,TRUE,42,414.032641378237,10.9508124553698,0,0,0,0,0,TRUE
2018,42,19,male,486,479,7,56009.93578087,4334.91844364826,0.0773955260475203,206,TRUE,42,867.703190914908,10.9332843786378,0,0,0,0,0,TRUE
2018,43,15,combined,3,3,0,151164.7841179,10726.0283553314,0.0709558672538815,293,TRUE,43,1.98458921335816,11.9261258063268,1,0,0,0,0,TRUE
2018,43,16,combined,424,424,0,158181.82089865,11547.3420823695,0.0730004371979516,317,TRUE,43,268.045972407705,11.9715004155677,0,0,0,0,0,TRUE
2018,43,17,combined,567,566,1,155067.8182467,9955.53135483167,0.0642011441664398,312,TRUE,43,365.646467726753,11.9516178372854,0,0,0,0,0,TRUE
2018,43,18,combined,1333,1333,0,174497.22294499,11286.3329616908,0.0646791551820212,350,TRUE,43,763.909005256907,12.0696641061426,0,0,0,0,0,TRUE
2018,43,19,combined,1715,1708,7,161243.03403422,10650.5861163054,0.0660529999332875,316,TRUE,43,1063.61183927861,11.9906680339371,0,0,0,0,0,TRUE
2018,43,15,female,3,3,0,75128.57577466,7808.41019330345,0.103933957389581,149,TRUE,43,3.99315436112908,11.2269562683708,1,0,0,0,0,TRUE
2018,43,16,female,400,400,0,81850.78558882,8242.8516728469,0.100705834568957,169,TRUE,43,488.694148898476,11.3126531806618,0,0,0,0,0,TRUE
2018,43,17,female,510,509,1,80497.74864455,7213.59027369179,0.0896123232656418,159,TRUE,43,633.558091484002,11.2959844958671,0,0,0,0,0,TRUE
2018,43,18,female,1016,1016,0,84633.08630057,7628.15996504115,0.0901321256080646,163,TRUE,43,1200.47613103902,11.3460805601614,0,0,0,0,0,TRUE
2018,43,19,female,1160,1155,5,83927.43746468,8205.98349295587,0.0977747413819142,156,TRUE,43,1382.14633383531,11.3377078647947,0,0,0,0,0,TRUE
2018,43,15,male,0,0,0,76036.20834324,7046.29281232456,0.0926702286431279,144,TRUE,43,0,11.2389649313828,1,0,0,0,0,TRUE
2018,43,16,male,24,24,0,76331.03530983,8181.24209450977,0.107181070730953,148,TRUE,43,31.4419945996845,11.2428348883037,0,0,0,0,0,TRUE
2018,43,17,male,57,57,0,74570.06960215,6922.78553598039,0.0928359806141417,153,TRUE,43,76.438174597542,11.2194944939175,0,0,0,0,0,TRUE
2018,43,18,male,317,317,0,89864.13664442,7328.8077394298,0.0815543109085762,187,TRUE,43,352.754738249281,11.4060542158893,0,0,0,0,0,TRUE
2018,43,19,male,555,553,2,77315.59656954,7281.92004266275,0.0941843607985767,160,TRUE,43,717.837053098098,11.2556509809703,0,0,0,0,0,TRUE
2018,50,15,combined,43,43,0,37070.06685208,3301.02552088218,0.0890482753660576,141,TRUE,50,115.99655369272,10.5205650995443,1,0,0,0,0,TRUE
2018,50,16,combined,259,259,0,41444.7328066,3309.24646809802,0.0798472144467784,157,TRUE,50,624.928627742908,10.6321160790655,0,0,0,0,0,TRUE
2018,50,17,combined,345,345,0,40672.69293157,3434.87038072384,0.084451511152774,152,TRUE,50,848.234958478031,10.6133122109106,0,0,0,0,0,TRUE
2018,50,18,combined,746,739,7,51537.66074188,4325.10167919173,0.0839211872819271,171,TRUE,50,1447.48517736622,10.8500680959408,0,0,0,0,0,TRUE
2018,50,19,combined,939,935,4,38747.11906656,3468.19618842771,0.0895084917789636,141,TRUE,50,2423.40597861477,10.5648116853482,0,0,0,0,0,TRUE
2018,50,15,female,38,38,0,18403.47661862,2212.23389642951,0.120207390281423,69,TRUE,50,206.482724908363,9.82029487241303,1,0,0,0,0,TRUE
2018,50,16,female,232,232,0,21277.85249383,2638.43285417261,0.123999019869965,77,TRUE,50,1090.33559691832,9.96542202171983,0,0,0,0,0,TRUE
2018,50,17,female,283,283,0,18502.81585818,2297.55475785,0.124173248842784,70,TRUE,50,1529.49692721979,9.82567820803414,0,0,0,0,0,TRUE
2018,50,18,female,564,559,5,22312.64429327,2767.81827283914,0.124047075571136,74,TRUE,50,2527.71474589462,10.0129088054264,0,0,0,0,0,TRUE
2018,50,19,female,635,631,4,19702.84457871,2632.91564194188,0.133631244535466,72,TRUE,50,3222.88488580046,9.88851829916052,0,0,0,0,0,TRUE
2018,50,15,male,5,5,0,18666.59023346,2369.72332129306,0.126949983454681,72,TRUE,50,26.7858239639153,9.83449058640472,1,0,0,0,0,TRUE
2018,50,16,male,27,27,0,20166.88031277,2450.41702952468,0.121506995208031,80,TRUE,50,133.88287916254,9.91179694931636,0,0,0,0,0,TRUE
2018,50,17,male,62,62,0,22169.87707339,2736.14589766882,0.123417278707104,82,TRUE,50,279.658745038407,10.0064897578674,0,0,0,0,0,TRUE
2018,50,18,male,182,180,2,29225.01644861,3270.01789077757,0.111891053903345,97,TRUE,50,622.754140515313,10.2827803491668,0,0,0,0,0,TRUE
2018,50,19,male,304,304,0,19044.27448785,2392.52397714389,0.125629568019002,69,TRUE,50,1596.28028987898,9.8545217835612,0,0,0,0,0,TRUE
2018,51,15,combined,2,2,0,52122.68164714,4385.0910972833,0.0841301897505865,176,TRUE,51,3.83710111758945,10.8613554813185,1,0,0,0,0,TRUE
2018,51,16,combined,306,306,0,53412.13674606,5099.61500994593,0.0954767084902686,168,TRUE,51,572.903498421775,10.8857932790129,0,0,0,0,0,TRUE
2018,51,17,combined,407,407,0,48843.98054092,4885.19192927932,0.100016253286045,152,TRUE,51,833.26542082095,10.7963864265604,0,0,0,0,0,TRUE
2018,51,18,combined,866,865,1,57616.33482222,4956.37345654011,0.0860237547534638,188,TRUE,51,1503.04597241757,10.9615613971433,0,0,0,0,0,TRUE
2018,51,19,combined,971,971,0,56675.5629749,5214.51626309318,0.0920064308033877,172,TRUE,51,1713.26044071239,10.9450984087168,0,0,0,0,0,TRUE
2018,51,15,female,2,2,0,28912.53856553,3384.83848332554,0.117071646118304,88,TRUE,51,6.9174140329014,10.2720306404093,1,0,0,0,0,TRUE
2018,51,16,female,302,302,0,26084.51131654,3537.92702913357,0.135633249409974,81,TRUE,51,1157.77518825321,10.16909698101,0,0,0,0,0,TRUE
2018,51,17,female,375,375,0,22342.49546246,2966.26580481591,0.132763406388505,72,TRUE,51,1678.41591656616,10.0142457701655,0,0,0,0,0,TRUE
2018,51,18,female,669,668,1,26642.230787,3269.00355640145,0.122700069019616,85,TRUE,51,2511.05099024379,10.1902528593992,0,0,0,0,0,TRUE
2018,51,19,female,662,662,0,28244.74156615,3308.48578656747,0.117136344788955,84,TRUE,51,2343.79910486905,10.2486625799972,0,0,0,0,0,TRUE
2018,51,15,male,0,0,0,23210.14308161,2808.21152213276,0.12099070273969,88,TRUE,51,0,10.0523446639031,1,0,0,0,0,TRUE
2018,51,16,male,4,4,0,27327.62542952,3350.35294262024,0.122599490075018,87,TRUE,51,14.6372029663401,10.2156533900219,0,0,0,0,0,TRUE
2018,51,17,male,32,32,0,26501.48507846,3575.37953145356,0.134912421732908,80,TRUE,51,120.74795018189,10.1849560511007,0,0,0,0,0,TRUE
2018,51,18,male,197,197,0,30974.10403522,3416.29034108788,0.110295049606707,103,TRUE,51,636.015168593724,10.3409067806624,0,0,0,0,0,TRUE
2018,51,19,male,309,309,0,28430.82140875,3293.56310853789,0.11584481015115,88,TRUE,51,1086.84865469592,10.2552290965509,0,0,0,0,0,TRUE
2018,52,15,combined,5,5,0,127081.5402051,8993.43691656666,0.0707690267371007,271,TRUE,52,3.93448174450072,11.7525842082746,1,0,0,0,0,TRUE
2018,52,16,combined,504,504,0,94711.30465425,7464.83623332709,0.0788167395706139,225,TRUE,52,532.143445642404,11.4585886453787,0,0,0,0,0,TRUE
2018,52,17,combined,675,674,1,106798.5016924,9438.74491409102,0.0883790012455082,214,TRUE,52,632.03133873931,11.5786991763124,0,0,0,0,0,TRUE
2018,52,18,combined,1732,1729,3,104293.7649143,8697.99144164703,0.0833989591687894,219,TRUE,52,1660.693715893,11.554966858898,0,0,0,0,0,TRUE
2018,52,19,combined,2075,2069,6,93784.0895463,7623.14929039111,0.0812840357812255,212,TRUE,52,2212.52880956487,11.4487504995655,0,0,0,0,0,TRUE
2018,52,15,female,5,5,0,64103.06484828,6283.4919062278,0.098021708027528,134,TRUE,52,7.79993906973725,11.0682474553114,1,0,0,0,0,TRUE
2018,52,16,female,491,491,0,49075.68782992,5360.57303169497,0.109230726429611,119,TRUE,52,1000.49540151458,10.8011190349389,0,0,0,0,0,TRUE
2018,52,17,female,615,615,0,53833.40746111,6263.16383394285,0.116343440427163,110,TRUE,52,1142.41328759337,10.8936495099624,0,0,0,0,0,TRUE
2018,52,18,female,1416,1413,3,49630.90272803,5846.01842860468,0.117789887091919,99,TRUE,52,2853.06114168318,10.8123689575765,0,0,0,0,0,TRUE
2018,52,19,female,1437,1435,2,45181.95330618,5235.20517167863,0.115869385641691,101,TRUE,52,3180.47338560603,10.718453022956,0,0,0,0,0,TRUE
2018,52,15,male,0,0,0,62978.47535682,5874.20055912346,0.0932731465130227,137,TRUE,52,0,11.0505482859914,1,0,0,0,0,TRUE
2018,52,16,male,13,13,0,45635.61682433,5220.4479277351,0.114394157261656,106,TRUE,52,28.4865219419347,10.7284437613345,0,0,0,0,0,TRUE
2018,52,17,male,60,59,1,52965.09423129,5969.69606172697,0.112710005492641,104,TRUE,52,113.282154730037,10.8773883761528,0,0,0,0,0,TRUE
2018,52,18,male,316,316,0,54662.86218627,6355.67650613993,0.116270466857045,120,TRUE,52,578.089012103306,10.9089398215628,0,0,0,0,0,TRUE
2018,52,19,male,638,634,4,48602.13624012,5530.48462985437,0.113790978292207,111,TRUE,52,1312.699501207,10.7914227644806,0,0,0,0,0,TRUE
2018,53,15,combined,1,1,0,38601.77556213,3895.90086237308,0.100925431683902,114,TRUE,53,2.59055441216814,10.5610535534139,1,0,0,0,0,TRUE
2018,53,16,combined,91,91,0,45262.27165264,4327.60795335896,0.0956118152126938,125,TRUE,53,201.050448148888,10.7202291091043,0,0,0,0,0,TRUE
2018,53,17,combined,146,146,0,50126.03054685,4800.09742259596,0.0957605733035169,140,TRUE,53,291.265832157888,10.8222957239357,0,0,0,0,0,TRUE
2018,53,18,combined,532,532,0,43828.16171314,3961.8740338514,0.0903956241601527,135,TRUE,53,1213.83142528769,10.6880318512406,0,0,0,0,0,TRUE
2018,53,19,combined,783,783,0,54434.33965525,6098.1798023337,0.11202817634889,138,TRUE,53,1438.43023532386,10.9047504773562,0,0,0,0,0,TRUE
2018,53,15,female,1,1,0,18514.85944931,2385.47219101262,0.128840955965319,57,TRUE,53,5.40106719544807,9.82632890213932,1,0,0,0,0,TRUE
2018,53,16,female,88,88,0,23578.04353253,3307.70986911414,0.140287715753454,61,TRUE,53,373.228592434265,10.0680711991702,0,0,0,0,0,TRUE
2018,53,17,female,128,128,0,27329.19510361,3719.63762749196,0.136104909544175,76,TRUE,53,468.363592541707,10.2157108274679,0,0,0,0,0,TRUE
2018,53,18,female,453,453,0,21284.43171798,2819.11714886844,0.132449725988549,68,TRUE,53,2128.3161608554,9.96573117919689,0,0,0,0,0,TRUE
2018,53,19,female,557,557,0,25415.65061882,3471.65486416843,0.136595160054558,66,TRUE,53,2191.5630189988,10.1431204293495,0,0,0,0,0,TRUE
2018,53,15,male,0,0,0,20086.91611282,3071.57911985968,0.152914419645499,57,TRUE,53,0,9.90782394243327,1,0,0,0,0,TRUE
2018,53,16,male,3,3,0,21684.22812011,2928.30464082881,0.135043065614731,64,TRUE,53,13.8349402311341,9.98434046052919,0,0,0,0,0,TRUE
2018,53,17,male,18,18,0,22796.83544324,3104.01582670288,0.136159943533887,64,TRUE,53,78.9583275486492,10.0343770089603,0,0,0,0,0,TRUE
2018,53,18,male,79,79,0,22543.72999516,3023.68824608263,0.134125464008476,67,TRUE,53,350.430030953,10.0232122572729,0,0,0,0,0,TRUE
2018,53,19,male,226,226,0,29018.68903643,5252.62709091607,0.181008421308142,72,TRUE,53,778.808442091509,10.2756953509323,0,0,0,0,0,TRUE
2019,11,15,combined,14,14,0,26883.97045517,2777.63124146246,0.103319234266168,119,TRUE,11,52.0756412202785,10.1992854941148,1,0,1,0,1,TRUE
2019,11,16,combined,376,376,0,27743.13528482,3850.68961099912,0.138797925017007,115,TRUE,11,1355.29022275191,10.2307437114482,0,0,1,0,1,TRUE
2019,11,17,combined,438,438,0,27115.38359385,2859.79878951233,0.105467760749693,125,TRUE,11,1615.31920979109,10.2078565060993,0,0,1,0,1,TRUE
2019,11,18,combined,777,777,0,29141.96741858,2909.01222027705,0.0998220943182563,133,TRUE,11,2666.25787078675,10.2799345935504,0,0,1,0,1,TRUE
2019,11,19,combined,909,908,1,25961.11687793,2945.85307611204,0.11347173890721,118,TRUE,11,3501.39019162445,10.1643551929253,0,0,1,0,1,TRUE
2019,11,15,female,14,14,0,15071.32797684,2336.65591306987,0.155039815778715,66,TRUE,11,92.8916152678364,9.62054940829821,1,0,1,0,1,TRUE
2019,11,16,female,368,368,0,16046.26598523,3469.83322141218,0.216239293590549,57,FALSE,11,2293.36844060002,9.68323145259588,0,0,1,0,1,TRUE
2019,11,17,female,408,408,0,11813.43878271,1898.24912195211,0.160685568094733,55,TRUE,11,3453.69377625373,9.37699304231271,0,0,1,0,1,TRUE
2019,11,18,female,609,609,0,13210.20477919,2082.34659138323,0.157631666290559,59,TRUE,11,4610.07236586791,9.48874489922741,0,0,1,0,1,TRUE
2019,11,19,female,594,593,1,14172.43980083,2128.39072592949,0.150178145459813,64,TRUE,11,4191.23318460109,9.55905449858527,0,0,1,0,1,TRUE
2019,11,15,male,0,0,0,11812.64247833,1748.49555161325,0.148019002083643,53,TRUE,11,0,9.37692563338682,1,0,1,0,1,TRUE
2019,11,16,male,8,8,0,11696.86929959,1773.65966780665,0.151635418194236,58,TRUE,11,68.3943694256754,9.36707650374798,0,0,1,0,1,TRUE
2019,11,17,male,30,30,0,15301.94481114,2061.67280720353,0.134732730554786,70,TRUE,11,196.053510650226,9.63573521114172,0,0,1,0,1,TRUE
2019,11,18,male,168,168,0,15931.76263939,2109.95730685317,0.132437154294307,74,TRUE,11,1054.49725684861,9.67607004583441,0,0,1,0,1,TRUE
2019,11,19,male,315,315,0,11788.6770771,1737.30564021681,0.14737070401153,54,TRUE,11,2672.05554906496,9.3748947800347,0,0,1,0,1,TRUE
2019,12,15,combined,0,0,0,16665.77140456,1349.80554497458,0.0809926832792901,176,TRUE,12,0,9.72111227857303,1,0,1,0,1,TRUE
2019,12,16,combined,73,73,0,17311.54185058,1465.99482196911,0.0846830880011994,190,TRUE,12,421.683987654481,9.75912871702731,0,0,1,0,1,TRUE
2019,12,17,combined,111,110,1,15792.3486749,1307.29882106224,0.0827805190965695,152,TRUE,12,702.872019134309,9.66728084064051,0,0,1,0,1,TRUE
2019,12,18,combined,224,224,0,16142.86263571,1274.43386597243,0.0789472037724728,168,TRUE,12,1387.61014731355,9.68923328890433,0,0,1,0,1,TRUE
2019,12,19,combined,290,290,0,16306.12972467,1336.7093818705,0.0819758829618629,163,TRUE,12,1778.47229782093,9.69929637283147,0,0,1,0,1,TRUE
2019,12,15,female,0,0,0,8412.36273103,1005.83396636981,0.119566166905722,93,TRUE,12,0,9.03745765655745,1,0,1,0,1,TRUE
2019,12,16,female,69,69,0,8570.32591599,1071.27250369298,0.124997872215602,90,TRUE,12,805.103571046977,9.05606104073919,0,0,1,0,1,TRUE
2019,12,17,female,97,96,1,7000.53430898,869.727181150179,0.124237257152576,67,TRUE,12,1385.60852241767,8.85374175497876,0,0,1,0,1,TRUE
2019,12,18,female,180,180,0,7901.43280735,932.846889631859,0.118060472369532,80,TRUE,12,2278.06784400624,8.97479939002891,0,0,1,0,1,TRUE
2019,12,19,female,207,207,0,8950.25853621,983.195263479109,0.109851046145919,88,TRUE,12,2312.78235329786,9.09943769757906,0,0,1,0,1,TRUE
2019,12,15,male,0,0,0,8253.40867353,1056.91566726129,0.128058079887767,83,TRUE,12,0,9.01838156654554,1,0,1,0,1,TRUE
2019,12,16,male,4,4,0,8741.21593459,991.913346958696,0.113475442590725,100,TRUE,12,45.7602240916111,9.07580458192368,0,0,1,0,1,TRUE
2019,12,17,male,14,14,0,8791.81436592,1041.87717281321,0.118505365269297,85,TRUE,12,159.239030958941,9.08157638188421,0,0,1,0,1,TRUE
2019,12,18,male,44,44,0,8241.42982836,932.950312595409,0.113202482096612,88,TRUE,12,533.887940762286,9.01692913070939,0,0,1,0,1,TRUE
2019,12,19,male,83,83,0,7355.87118846,833.832977549951,0.113356114617407,75,TRUE,12,1128.35037310348,8.90325407448606,0,0,1,0,1,TRUE
2019,13,15,combined,4,4,0,84002.37347294,7340.1247813737,0.087379968897405,283,TRUE,13,4.76177021508629,11.3386003330565,1,0,1,0,1,TRUE
2019,13,16,combined,89,89,0,72342.78636469,5214.20250219827,0.0720763294340469,270,TRUE,13,123.025396825799,11.1891710223851,0,0,1,0,1,TRUE
2019,13,17,combined,177,177,0,72434.98485872,5859.35962395029,0.0808912935562645,244,TRUE,13,244.357060811468,11.1904446779431,0,0,1,0,1,TRUE
2019,13,18,combined,488,487,1,74777.42071874,5938.55712341668,0.0794164477236163,248,TRUE,13,652.603413315782,11.2222712563441,0,0,1,0,1,TRUE
2019,13,19,combined,699,699,0,92506.94996417,7168.00424190976,0.0774861158506046,277,TRUE,13,755.61890244002,11.4350390554258,0,0,1,0,1,TRUE
2019,13,15,female,4,4,0,35827.26981168,4599.31888209361,0.128374807968041,124,TRUE,13,11.1646799240504,10.4864646090056,1,0,1,0,1,TRUE
2019,13,16,female,83,83,0,34832.27852538,3633.21521383342,0.104305987654128,123,TRUE,13,238.284727596914,10.4582997796924,0,0,1,0,1,TRUE
2019,13,17,female,158,158,0,35524.58101724,3915.41477798425,0.11021705720003,124,TRUE,13,444.762458769951,10.4779801588701,0,0,1,0,1,TRUE
2019,13,18,female,391,390,1,37943.40393559,4170.49171277514,0.109913483773218,119,TRUE,13,1030.4821377221,10.5438509583783,0,0,1,0,1,TRUE
2019,13,19,female,522,522,0,44565.82647035,4731.3078604878,0.106164481514453,130,TRUE,13,1171.30106483561,10.7047226216717,0,0,1,0,1,TRUE
2019,13,15,male,0,0,0,48175.10366126,4787.5368806325,0.0993778220861909,159,TRUE,13,0,10.7825976450449,1,0,1,0,1,TRUE
2019,13,16,male,6,6,0,37510.50783931,3584.45064106797,0.0955585740513905,147,TRUE,13,15.9955179111496,10.5323763817555,0,0,1,0,1,TRUE
2019,13,17,male,19,19,0,36910.40384148,3905.43364421852,0.105808477766629,120,TRUE,13,51.4760014049149,10.5162487372126,0,0,1,0,1,TRUE
2019,13,18,male,97,97,0,36834.01678315,3924.74735564302,0.106552249751877,129,TRUE,13,263.343529898084,10.5141770662983,0,0,1,0,1,TRUE
2019,13,19,male,177,177,0,47941.12349382,4858.04243807054,0.10133351252598,147,TRUE,13,369.20286197051,10.7777289431293,0,0,1,0,1,TRUE
2019,14,15,combined,0,0,0,9190.87947843,935.432805937699,0.101778378024982,96,TRUE,14,0,9.12596691027355,1,0,1,0,1,TRUE
2019,14,16,combined,24,24,0,8840.58274387,1132.29490263074,0.12807921552636,93,TRUE,14,271.47531667685,9.08710807471124,0,0,1,0,1,TRUE
2019,14,17,combined,27,27,0,11261.37327286,1297.59275373351,0.115225090430198,112,TRUE,14,239.757615219719,9.32913385454665,0,0,1,0,1,TRUE
2019,14,18,combined,82,81,1,9269.290022,977.575688384046,0.105463922917919,101,TRUE,14,884.64164790808,9.13446206684582,0,0,1,0,1,TRUE
2019,14,19,combined,120,119,1,10437.64555466,1311.58317514064,0.125658911128197,104,TRUE,14,1149.68456604109,9.25317431441852,0,0,1,0,1,TRUE
2019,14,15,female,0,0,0,4925.17640756,822.355886590068,0.166969833877986,52,TRUE,14,0,8.50211537175862,1,0,1,0,1,TRUE
2019,14,16,female,24,24,0,5154.29893402,826.017262453022,0.160257927028843,53,TRUE,14,465.630734794841,8.54758638992228,0,0,1,0,1,TRUE
2019,14,17,female,21,21,0,5137.9620797,831.178890147537,0.161772095094184,51,TRUE,14,408.722362568043,8.54441179728059,0,0,1,0,1,TRUE
2019,14,18,female,68,67,1,4415.37657169,764.831591262967,0.173220013931955,45,TRUE,14,1540.07249202694,8.39284840310178,0,0,1,0,1,TRUE
2019,14,19,female,84,83,1,6718.59639535,1019.35634380988,0.151721622170278,62,TRUE,14,1250.26114171908,8.81263454196129,0,0,1,0,1,TRUE
2019,14,15,male,0,0,0,4265.70307087,705.126937465009,0.165301458106693,44,TRUE,14,0,8.35836229296844,1,0,1,0,1,TRUE
2019,14,16,male,0,0,0,3686.28380985,678.309653935259,0.184009069546617,40,TRUE,14,0,8.21237413196942,0,0,1,0,1,TRUE
2019,14,17,male,6,6,0,6123.41119316,940.046782495476,0.153516847528634,61,TRUE,14,97.9846005883477,8.7198746047286,0,0,1,0,1,TRUE
2019,14,18,male,14,14,0,4853.91345031,730.35073422401,0.150466369394651,56,TRUE,14,288.427062890993,8.48754055553632,0,0,1,0,1,TRUE
2019,14,19,male,36,36,0,3719.04915931,646.339060930802,0.173791480898499,42,TRUE,14,967.989355824464,8.22122331225933,0,0,1,0,1,TRUE
2019,15,15,combined,10,10,0,151180.34817647,12232.275861766,0.0809118116826105,312,TRUE,15,6.6146163311697,11.9262287619026,1,0,1,0,1,TRUE
2019,15,16,combined,401,401,0,147184.90441068,10375.5296936497,0.0704931646026661,305,TRUE,15,272.446418065481,11.8994449284603,0,0,1,0,1,TRUE
2019,15,17,combined,594,594,0,161221.59570524,10504.4978918822,0.0651556501840328,310,TRUE,15,368.436993444727,11.9905350684765,0,0,1,0,1,TRUE
2019,15,18,combined,1354,1353,1,166911.70226393,10283.4461925079,0.0616100971533267,323,TRUE,15,811.20735193209,12.0252202226139,0,0,1,0,1,TRUE
2019,15,19,combined,1841,1839,2,158729.67491682,10959.2308054875,0.0690433645204056,294,TRUE,15,1159.83353520049,11.9749578765381,0,0,1,0,1,TRUE
2019,15,15,female,9,9,0,64748.61913211,7313.16798472288,0.112947088026718,133,TRUE,15,13.8999103311174,11.0782676531894,1,0,1,0,1,TRUE
