year,geography_level,geography_value,age,sex,sex_code,population,population_se,unweighted_n,population_cv,ci_lower,ci_upper,precision_pass,fixed_denominator_simplification
2024,UF,33,14,male,1,112606.95170132,9789.90891968508,169,0.0869387615220413,93419.0828068098,131794.82059583,TRUE,TRUE
2024,UF,33,15,male,1,116020.95374977,11754.1388147038,176,0.101310482587953,92983.2650036663,139058.642495874,TRUE,TRUE
2024,UF,33,16,male,1,105086.94022307,8574.15537582279,162,0.0815910650516827,88281.9044886068,121891.975957533,TRUE,TRUE
2024,UF,33,17,male,1,113034.84728199,9275.45693474544,178,0.0820583842751236,94855.2857497367,131214.408814243,TRUE,TRUE
2024,UF,33,18,male,1,105278.57508919,9582.23031351304,156,0.091017857198344,86497.7487831365,124059.401395244,TRUE,TRUE
2024,UF,33,19,male,1,101618.28464833,8813.86681458638,156,0.0867350481765018,84343.4231272079,118893.146169452,TRUE,TRUE
2024,UF,35,14,combined,,634653.7026523,39621.2754946727,400,0.0624297555172061,556997.429661202,712309.975643398,TRUE,TRUE
2024,UF,35,15,combined,,620117.58552434,35856.7604374211,395,0.0578225183004646,549839.626464714,690395.544583966,TRUE,TRUE
2024,UF,35,16,combined,,610160.80466162,35143.5732382751,386,0.0575972316965932,541280.666826555,679040.942496685,TRUE,TRUE
2024,UF,35,17,combined,,538320.77789634,32082.0998710879,355,0.0595966219183642,475441.017600591,601200.538192089,TRUE,TRUE
2024,UF,35,18,combined,,547100.90075562,33861.5675969284,352,0.0618927286541862,480733.447805572,613468.353705668,TRUE,TRUE
2024,UF,35,19,combined,,570840.46113261,36008.4922480759,363,0.0630797827060666,500265.113188792,641415.809076429,TRUE,TRUE
2024,UF,35,14,female,2,333868.61632768,28941.0356641765,204,0.0866839057306659,277145.228750605,390592.003904755,TRUE,TRUE
2024,UF,35,15,female,2,289205.00120425,24310.2860057165,190,0.0840590097145224,241557.716179178,336852.286229322,TRUE,TRUE
2024,UF,35,16,female,2,274292.19236873,22698.1073432814,170,0.0827515619284138,229804.719458675,318779.665278786,TRUE,TRUE
2024,UF,35,17,female,2,252246.06700621,22488.6091465138,171,0.0891534580238279,208169.203016645,296322.930995775,TRUE,TRUE
2024,UF,35,18,female,2,271336.79563428,25671.748840662,163,0.094612117684413,221021.092486425,321652.498782135,TRUE,TRUE
2024,UF,35,19,female,2,238053.04802714,21967.0138114183,154,0.0922778094776334,194998.492108866,281107.603945414,TRUE,TRUE
2024,UF,35,14,male,1,300785.08632462,25728.8975020073,196,0.0855391396441765,250357.373858763,351212.798790477,TRUE,TRUE
2024,UF,35,15,male,1,330912.58432009,25980.7774785763,205,0.0785125096767105,279991.196171731,381833.972468449,TRUE,TRUE
2024,UF,35,16,male,1,335868.61229289,26616.6412531476,216,0.0792471826153761,283700.954047298,388036.270538482,TRUE,TRUE
2024,UF,35,17,male,1,286074.71089013,23069.741064319,184,0.0806423643408981,240858.8492714,331290.57250886,TRUE,TRUE
2024,UF,35,18,male,1,275764.10512134,23677.8545476698,189,0.0858627142109422,229356.362976729,322171.847265951,TRUE,TRUE
2024,UF,35,19,male,1,332787.41310547,27189.6177941936,209,0.0817026627914454,279496.741475441,386078.084735499,TRUE,TRUE
2024,UF,41,14,combined,,130005.73106593,9533.03110062676,245,0.073327775802378,111321.333445201,148690.128686659,TRUE,TRUE
2024,UF,41,15,combined,,156401.1369111,10766.8739214495,274,0.0688414044430477,135298.451798975,177503.822023225,TRUE,TRUE
2024,UF,41,16,combined,,155012.2300085,11021.6521076315,269,0.0711018227853837,133410.188827412,176614.271189588,TRUE,TRUE
2024,UF,41,17,combined,,151292.55647897,11019.1869768747,264,0.0728336359258125,129695.346865383,172889.766092557,TRUE,TRUE
2024,UF,41,18,combined,,154534.80530588,11434.8611596229,250,0.0739953768795919,132122.889264803,176946.721346957,TRUE,TRUE
2024,UF,41,19,combined,,160139.25052233,12025.887915965,283,0.0750964418575702,136568.943324923,183709.557719737,TRUE,TRUE
2024,UF,41,14,female,2,62137.23731724,6570.67376763854,115,0.105744543068308,49258.9533785064,75015.5212559736,TRUE,TRUE
2024,UF,41,15,female,2,73617.95812455,7804.0720452841,127,0.106007722084343,58322.2579830373,88913.6582660627,TRUE,TRUE
2024,UF,41,16,female,2,82099.38628027,8129.15367502804,138,0.0990160102692707,66166.5378524236,98032.2347081164,TRUE,TRUE
2024,UF,41,17,female,2,74489.24295129,7186.84006385532,136,0.0964815828314289,60403.2952634841,88575.190639096,TRUE,TRUE
2024,UF,41,18,female,2,73912.39431312,7909.36925758414,125,0.107010053335265,58410.3154278268,89414.4731984132,TRUE,TRUE
2024,UF,41,19,female,2,79393.96646502,7956.23736430629,137,0.10021211583895,63800.0277785278,94987.9051515122,TRUE,TRUE
2024,UF,41,14,male,1,67868.49374869,7431.78690857651,130,0.109502753016674,53302.4590671038,82434.5284302762,TRUE,TRUE
2024,UF,41,15,male,1,82783.17878655,7939.49859736491,147,0.095907148212275,67222.0474804085,98344.3100926915,TRUE,TRUE
2024,UF,41,16,male,1,72912.84372823,7448.10377950332,131,0.102150778911667,58314.8285672869,87510.8588891732,TRUE,TRUE
2024,UF,41,17,male,1,76803.31352768,8608.84224620418,128,0.112089463993003,59930.2927765329,93676.3342788271,TRUE,TRUE
2024,UF,41,18,male,1,80622.41099276,8893.37691276198,125,0.11030899229199,63191.7125428065,98053.1094427135,TRUE,TRUE
2024,UF,41,19,male,1,80745.28405731,8066.56693621282,146,0.0999014001918363,64935.1033834513,96555.4647311687,TRUE,TRUE
2024,UF,42,14,combined,,105568.62066766,6464.16066127974,305,0.0612318378358805,92899.0985812711,118238.142754049,TRUE,TRUE
2024,UF,42,15,combined,,94233.37909269,6141.68648810915,277,0.0651752759716709,82195.8947716598,106270.86341372,TRUE,TRUE
2024,UF,42,16,combined,,116181.57110667,6854.42521051337,324,0.0589975255560979,102747.14455934,129615.997654,TRUE,TRUE
2024,UF,42,17,combined,,91512.48117153,5774.16207313,268,0.06309698960415,80195.3314672981,102829.630875762,TRUE,TRUE
2024,UF,42,18,combined,,93428.57299958,6250.33589486538,270,0.0668996185448907,81178.1397543659,105679.006244794,TRUE,TRUE
2024,UF,42,19,combined,,104216.77862248,7078.64781213061,285,0.0679223432703927,90342.8838514608,118090.673393499,TRUE,TRUE
2024,UF,42,14,female,2,50734.31844643,4418.99451053769,151,0.0871006972371902,42073.2483578959,59395.3885349641,TRUE,TRUE
2024,UF,42,15,female,2,45752.19980956,4372.55534996186,138,0.0955703849904984,37182.1488032268,54322.2508158932,TRUE,TRUE
2024,UF,42,16,female,2,54884.40102399,4694.45568026797,153,0.0855335139435342,45683.4369636453,64085.3650843347,TRUE,TRUE
2024,UF,42,17,female,2,45440.18664289,4048.3596287389,131,0.0890920554652331,37505.5475740958,53374.8257116842,TRUE,TRUE
2024,UF,42,18,female,2,45282.74886937,4417.28257439878,133,0.0975489051502062,36625.034114012,53940.463624728,TRUE,TRUE
2024,UF,42,19,female,2,54943.69144347,5076.19595844641,141,0.0923890591455647,44994.5301864473,64892.8527004927,TRUE,TRUE
2024,UF,42,14,male,1,54834.30222123,4746.6403666786,154,0.0865633403618085,45531.058054976,64137.5463874841,TRUE,TRUE
2024,UF,42,15,male,1,48481.17928313,4420.94146364549,139,0.0911888186099434,39816.2932366251,57146.065329635,TRUE,TRUE
2024,UF,42,16,male,1,61297.17008268,5036.87618615459,171,0.0821714310686881,51425.0741632295,71169.2660021305,TRUE,TRUE
2024,UF,42,17,male,1,46072.29452864,4238.2079687657,137,0.0919903819014504,37765.5595508686,54379.0295064114,TRUE,TRUE
2024,UF,42,18,male,1,48145.82413021,4419.65095529529,137,0.0917971814822898,39483.4674335932,56808.1808268268,TRUE,TRUE
2024,UF,42,19,male,1,49273.08717901,4680.28339291132,144,0.0949866075147222,40099.9002914629,58446.2740665571,TRUE,TRUE
2024,UF,43,14,combined,,143645.15488652,10396.1397238442,230,0.0723737583217281,123269.095449539,164021.214323501,TRUE,TRUE
2024,UF,43,15,combined,,139487.79963654,10256.1542249115,239,0.0735272493482278,119386.106735825,159589.492537255,TRUE,TRUE
2024,UF,43,16,combined,,154399.13635162,12765.9717615891,252,0.0826816267450916,129378.29147125,179419.98123199,TRUE,TRUE
2024,UF,43,17,combined,,121009.19857381,9481.23999213219,216,0.0783513989339337,102426.30966045,139592.08748717,TRUE,TRUE
2024,UF,43,18,combined,,135630.53498376,9831.31351886431,241,0.0724859893831539,116361.514566064,154899.555401456,TRUE,TRUE
2024,UF,43,19,combined,,136862.08458283,10626.784419286,233,0.0776459342386719,116033.969849558,157690.199316102,TRUE,TRUE
2024,UF,43,14,female,2,73207.23648089,7352.37067614128,116,0.100432293712665,58796.8547546647,87617.6182071153,TRUE,TRUE
2024,UF,43,15,female,2,72777.47345038,7585.05405588646,129,0.10422255261524,57911.0406800531,87643.9062207069,TRUE,TRUE
2024,UF,43,16,female,2,75127.69584746,7557.37396174943,130,0.100593714162271,60315.5150647303,89939.8766301897,TRUE,TRUE
2024,UF,43,17,female,2,59580.11390226,5922.52560560614,115,0.0994044022024182,47972.1770177557,71188.0507867643,TRUE,TRUE
2024,UF,43,18,female,2,65314.66060063,6915.15026331546,112,0.105874396341099,51761.215136849,78868.106064411,TRUE,TRUE
2024,UF,43,19,female,2,69616.7330914,7263.80743905191,118,0.104339964208249,55379.9321202242,83853.5340625759,TRUE,TRUE
2024,UF,43,14,male,1,70437.91840563,7278.63218042537,114,0.10333400454156,56172.061475282,84703.775335978,TRUE,TRUE
