year,quarter,geography_value,age,sex,persons_married,opposite_sex_people,same_sex_people,population,population_se,population_cv,unweighted_n,precision_pass,geography_level,geography,formal_marriage_rate_100k,offset_log_population,fixed_denominator_simplification,period,period_index,trend_2018q4,calendar_quarter,treated_age,partial_2019q1,post_full,pandemic,short_run_clean,full_dynamic,exclude_pandemic,post_pandemic,event_time
2013,1,15,17,male,9,9,0,75556.32455189,5688.66385100806,0.0752903729071845,197,TRUE,UF,15,11.9116434704537,11.2326336776569,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,15,18,male,50,50,0,78479.84908332,5742.10409329031,0.0731666046808279,221,TRUE,UF,15,63.7106220055499,11.270597171242,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,15,19,male,109,109,0,72254.81474431,5706.15410881951,0.0789726487987275,202,TRUE,UF,15,150.854998916987,11.187954243814,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,16,15,combined,0,0,0,18510.58837441,1786.21262756234,0.0964968045009141,125,TRUE,UF,16,0,9.82609819190244,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,16,16,combined,7,7,0,16578.2987055,1534.22116468824,0.0925439450659219,124,TRUE,UF,16,42.2238742608594,9.7158498121759,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,16,17,combined,12,12,0,17541.87554345,1509.89059786511,0.0860734984765576,124,TRUE,UF,16,68.4077365061498,9.77234618971076,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,16,18,combined,18,18,0,17698.91567067,1756.57083613221,0.0992473702241056,118,TRUE,UF,16,101.701145623452,9.78125865514129,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,16,19,combined,24,24,0,14876.39223164,1642.92068161414,0.110438112684329,100,TRUE,UF,16,161.329438121128,9.60753082143842,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,16,15,female,0,0,0,9214.36973157,1323.91930996611,0.143679855327504,62,TRUE,UF,16,0,9.12851947184186,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,16,16,female,7,7,0,7066.17080105,992.525161551882,0.140461529942695,53,TRUE,UF,16,99.0635550298308,8.86307399986725,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,16,17,female,11,11,0,8336.5791722,1068.56813407163,0.128178250574886,60,TRUE,UF,16,131.948605930376,9.02840824001054,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,16,18,female,12,12,0,9727.66474193,1202.87036660083,0.123654587047598,60,TRUE,UF,16,123.359514522282,9.18272914040587,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,16,19,female,15,15,0,8258.96255251,1321.64681819804,0.160025767134199,53,TRUE,UF,16,181.620874348696,9.01905425965708,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,16,15,male,0,0,0,9296.21864284,1247.37355443377,0.134180746210665,63,TRUE,UF,16,0,9.13736299891407,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,16,16,male,0,0,0,9512.12790445,1208.23848135353,0.127020840498611,71,TRUE,UF,16,0,9.1603228849213,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,16,17,male,1,1,0,9205.29637125,1077.30675286811,0.117031186115067,64,TRUE,UF,16,10.8633112902611,9.12753428991693,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,16,18,male,6,6,0,7971.25092874,1098.35021469967,0.137788939843759,58,TRUE,UF,16,75.2704946016347,8.98359671414069,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,16,19,male,9,9,0,6617.42967913,1042.05510667316,0.15747127770161,47,TRUE,UF,16,136.004467540987,8.79746230754385,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,17,15,combined,1,1,0,34254.68585476,2637.19449680777,0.0769878465092187,203,TRUE,UF,17,2.91930862901503,10.44157864761,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,17,16,combined,58,58,0,25327.33526589,2214.84850266525,0.0874489352872481,157,TRUE,UF,17,229.001588169887,10.1396395367468,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,17,17,combined,62,62,0,28096.49403002,2259.6409232281,0.0804243020788914,171,TRUE,UF,17,220.668101627753,10.2434000799228,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,17,18,combined,102,102,0,29200.33930887,2428.25034254911,0.0831582919932543,162,TRUE,UF,17,349.311009440963,10.2819356083556,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,17,19,combined,107,107,0,23912.11383563,2215.56838977692,0.0926546437929565,135,TRUE,UF,17,447.471941357881,10.0821404645593,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,17,15,female,1,1,0,14711.1514372,1657.84532008827,0.112693104082668,87,TRUE,UF,17,6.79756444809144,9.59636108634446,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,17,16,female,57,57,0,11880.83583068,1536.47568697553,0.129323871558588,74,TRUE,UF,17,479.764225449596,9.38268194655961,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,17,17,female,58,58,0,13995.7641065,1662.67856441618,0.118798698789443,83,TRUE,UF,17,414.411100091801,9.5465099989943,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,17,18,female,89,89,0,13954.34113871,1746.01085587833,0.125123131111853,70,TRUE,UF,17,637.794354569058,9.54354593157816,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,17,19,female,74,74,0,12820.85133285,1602.33463679022,0.124978801734068,67,TRUE,UF,17,577.184760035356,9.4588281348884,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,17,15,male,0,0,0,19543.53441756,1979.1218754881,0.101267346693945,116,TRUE,UF,17,0,9.88039979038407,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,17,16,male,1,1,0,13446.49943521,1503.29856901548,0.111798507578787,83,TRUE,UF,17,7.43687979773736,9.50647408611501,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,17,17,male,4,4,0,14100.72992352,1654.5179410173,0.117335623757857,88,TRUE,UF,17,28.3673258171409,9.5539818426519,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,17,18,male,13,13,0,15245.99817016,1792.20474943866,0.117552470453947,92,TRUE,UF,17,85.2682773204319,9.63207233252722,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,17,19,male,33,33,0,11091.26250278,1394.17272652202,0.125700092858913,68,TRUE,UF,17,297.531502763807,9.3139129154141,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,21,15,combined,11,11,0,139965.78832739,5528.7739821235,0.0395008955273506,813,TRUE,UF,21,7.85906336930723,11.8491533026384,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,21,16,combined,161,161,0,137735.82623595,5623.66070561902,0.0408293242165284,800,TRUE,UF,21,116.890430325801,11.8330928268823,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,21,17,combined,224,224,0,139359.68938934,5636.41480019094,0.0404450872765944,783,TRUE,UF,21,160.735145852825,11.8448135632473,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,21,18,combined,342,342,0,134641.2692259,5571.58458908082,0.0413809571249129,755,TRUE,UF,21,254.008300698796,11.8103692556318,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,21,19,combined,378,378,0,122718.31375307,5048.49246462674,0.0411388676248042,676,TRUE,UF,21,308.022485348519,11.7176468759026,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,21,15,female,11,11,0,69792.00537131,3822.56368883753,0.054770796003075,394,TRUE,UF,21,15.7611175398635,11.153274745963,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,21,16,female,155,155,0,65975.57192845,3738.68189427233,0.056667669335658,374,TRUE,UF,21,234.935439692886,11.0970398302002,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
