year,geography_level,geography_value,sex,population,population_se,population_cv,ci_lower,ci_upper,unweighted_n
2019,UF,17,male,756275.83746216,26235.1423928794,0.0346899121898656,704855.903242837,807695.771681484,3351
2019,UF,21,combined,6905193.00000622,125409.699297326,0.0181616501229166,6659394.50607146,7150991.49394098,30501
2019,UF,21,female,3481325.07609514,63925.5525064536,0.018362419799692,3356033.29549067,3606616.85669961,15321
2019,UF,21,male,3423867.92391108,66328.8969724104,0.019372504561053,3293865.67471089,3553870.17311127,15180
2019,UF,22,combined,3320102.99999956,110599.680686441,0.0333121233547439,3103331.60915251,3536874.39084661,10714
2019,UF,22,female,1710866.7870881,58137.4719348322,0.0339812967167259,1596919.43594362,1824814.13823258,5544
2019,UF,22,male,1609236.21291146,55704.1168872191,0.0346152519066409,1500058.1500219,1718414.27580102,5170
2019,UF,23,combined,9022610.0000003,199676.102954009,0.0221306365845362,8631252.02963713,9413967.97036347,23101
2019,UF,23,female,4660022.8051851,101041.059017441,0.0216825245801406,4461985.96855113,4858059.64181907,11952
2019,UF,23,male,4362587.1948152,106679.983409025,0.0244533756335715,4153498.26946218,4571676.12016822,11149
2019,UF,24,combined,3392435.00000029,122957.090344435,0.0362444941006754,3151443.53128136,3633426.46871922,9302
2019,UF,24,female,1766652.10974732,66874.3770957769,0.0378537329034984,1635580.73915105,1897723.48034359,4865
2019,UF,24,male,1625782.89025297,60780.8475787078,0.0373855869335975,1506654.61804888,1744911.16245706,4437
2019,UF,25,combined,4015065.99999837,97761.5630800272,0.0243486814612928,3823456.85728918,4206675.14270756,11763
2019,UF,25,female,2067317.44347218,51809.0732217199,0.0250610148844405,1965773.52588521,2168861.36105915,6082
2019,UF,25,male,1947748.55652619,51239.3436505921,0.0263069601458093,1847321.28837956,2048175.82467282,5681
2019,UF,26,combined,9339335.00000108,198585.058817216,0.0212632975278425,8950115.43685157,9728554.56315059,17757
2019,UF,26,female,4846456.71992199,107843.049977627,0.0222519370769008,4635088.22598289,5057825.21386109,9217
2019,UF,26,male,4492878.28007909,101214.498768135,0.0225277633754087,4294501.50778027,4691255.05237791,8540
2019,UF,27,combined,3200487.0000006,80865.3587120887,0.0252665793399797,3041993.80932799,3358980.19067321,17019
2019,UF,27,female,1641369.49633383,42576.3386727084,0.0259395210937008,1557921.40594174,1724817.58672592,8769
2019,UF,27,male,1559117.50366677,41183.5630659961,0.026414662762197,1478399.20330238,1639835.80403116,8250
2019,UF,28,combined,2240958.00000065,56162.6840688573,0.0250619083752757,2130881.16195059,2351034.83805071,8576
2019,UF,28,female,1156294.04573928,29537.1695394424,0.0255446870528142,1098402.25723672,1214185.83424184,4416
2019,UF,28,male,1084663.95426137,30492.5508247801,0.0281124404521627,1024899.65284804,1144428.2556747,4160
2019,UF,29,combined,14672555.9999989,290700.465926828,0.019812530681556,14102793.5564934,15242318.4435045,22119
2019,UF,29,female,7480148.90243605,147260.96008987,0.0196869022275628,7191522.72433111,7768775.08054098,11280
2019,UF,29,male,7192407.0975629,157863.461444526,0.0219486271151166,6883000.3986568,7501813.796469,10839
2019,UF,31,combined,20904821.0000894,338473.823962772,0.0161911849884448,20241424.4954128,21568217.504766,32733
2019,UF,31,female,10544498.7020182,177229.350000272,0.0168077549259265,10197135.5590142,10891861.8450222,16527
2019,UF,31,male,10360322.2980712,179031.902074339,0.0172805340339334,10009426.2179218,10711218.3782206,16206
2019,UF,32,combined,3965322.00000046,83628.150338487,0.0210898762669153,3801413.83724332,4129230.1627576,16703
2019,UF,32,female,2044971.62588496,45526.1959133155,0.0222625073800787,1955741.92154175,2134201.33022817,8666
2019,UF,32,male,1920350.3741155,41427.2975628605,0.0215727807390053,1839154.36291547,2001546.38531553,8037
2019,UF,33,combined,17193355.0000041,264779.217328101,0.0154000901701871,16674397.2701864,17712312.7298219,31268
2019,UF,33,female,9066430.06009478,140253.664246747,0.0154695578432864,8791537.92947138,9341322.19071818,16671
2019,UF,33,male,8126924.93990935,136923.332246391,0.0168481108486672,7858560.14006321,8395289.73975549,14597
2019,UF,35,combined,45300875.0000033,941083.25136972,0.0207740634451245,43456385.7208647,47145364.2791418,34495
2019,UF,35,female,23317164.5538493,495637.55406662,0.0212563389910459,22345732.7984932,24288596.3092054,17737
2019,UF,35,male,21983710.446154,471937.190727453,0.0214675858237579,21058730.5493632,22908690.3429448,16758
2019,UF,41,combined,11454005.0000016,221433.974567325,0.0193324496162953,11020002.3848961,11888007.6151071,23486
2019,UF,41,female,5794542.59963859,112320.303318911,0.0193838083658089,5574398.85040091,6014686.34887627,11952
2019,UF,41,male,5659462.400363,117030.315311752,0.0206786982636805,5430087.1972526,5888837.6034734,11534
2019,UF,42,combined,7390770.00000232,119740.125429668,0.016201305876063,7156083.66665586,7625456.33334878,26536
2019,UF,42,female,3736636.27470188,60962.290973012,0.0163147511535293,3617152.37997973,3856120.16942403,13518
2019,UF,42,male,3654133.72530044,64415.1869580349,0.0176280321959861,3527882.27880528,3780385.1717956,13018
2019,UF,43,combined,11177203.9999993,214091.260666585,0.0191542769253025,10757592.839688,11596815.1603106,22927
2019,UF,43,female,5653030.91162492,106357.195398674,0.0188141896022469,5444574.63914683,5861487.18410301,11683
2019,UF,43,male,5524173.0883744,116126.714413806,0.0210215560874068,5296568.91048037,5751777.26626843,11244
2019,UF,50,combined,2707055.99999996,65792.7300764709,0.0243041629269848,2578104.61860551,2836007.38139441,9642
2019,UF,50,female,1348284.56193949,35755.8141146631,0.0265194864081428,1278204.45403684,1418364.66984214,4812
2019,UF,50,male,1358771.43806047,34043.8378771137,0.0250548671568401,1292046.74192581,1425496.13419513,4830
2019,UF,51,combined,3504569.00000042,111365.888797893,0.0317773423202338,3286295.86885026,3722842.13115058,10919
2019,UF,51,female,1725889.36626508,55458.2214685212,0.0321331265795651,1617193.24954013,1834585.48299003,5412
2019,UF,51,male,1778679.63373534,60107.0661848619,0.0337930817022024,1660871.94879665,1896487.31867403,5507
2019,UF,52,combined,6974348.00015743,161385.394760862,0.0231398540418715,6658038.43879536,7290657.5615195,14700
2019,UF,52,female,3564156.06157607,90601.22788651,0.0254201068419115,3386580.9179634,3741731.20518874,7462
2019,UF,52,male,3410191.93858136,79926.1052085262,0.0234374213088356,3253539.65094809,3566844.22621463,7238
2019,UF,53,combined,2899708.00000114,101663.592274204,0.0350599413024221,2700451.02060474,3098964.97939754,8086
2019,UF,53,female,1517006.631906,56155.2042635459,0.0370171119113641,1406944.45400496,1627068.80980704,4251
2019,UF,53,male,1382701.36809514,50594.8813124529,0.0365913294655622,1283537.22292065,1481865.51326963,3835
2022,UF,11,combined,1721465.00003008,70172.4856476292,0.0407632369211126,1583929.45545507,1859000.54460509,6323
2022,UF,11,female,859113.91358156,37578.2867097473,0.0437407497605145,785461.825029735,932766.002133385,3175
2022,UF,11,male,862351.08644852,35336.5728149073,0.0409770143161022,793092.676394225,931609.496502815,3148
2022,UF,12,combined,851857.00003355,29682.0740280299,0.0348439632788847,793681.20395216,910032.79611494,7359
2022,UF,12,female,423335.42052626,14910.5458044604,0.0352215880871124,394111.287759683,452559.553292837,3684
2022,UF,12,male,428521.57950729,16236.7903013839,0.0378902512215437,396698.055292048,460345.103722532,3675
2022,UF,13,combined,4038641.00003397,139589.261262628,0.0345634239986803,3765051.07533067,4312230.92473727,11072
2022,UF,13,female,2041605.98598504,77278.6843781165,0.0378519091874777,1890142.54783129,2193069.42413879,5508
2022,UF,13,male,1997035.01404893,68192.5616830048,0.0341469033859083,1863380.04913671,2130689.97896115,5564
2022,UF,14,combined,589533.00000904,32669.8288534792,0.0554164548091087,525501.312075133,653564.687942947,4490
2022,UF,14,female,295480.2247785,15927.9807528356,0.0539054035334366,264261.956156495,326698.493400505,2261
2022,UF,14,male,294052.77523054,17736.9557171345,0.0603189536409868,259288.980829575,328816.569631505,2229
2022,UF,15,combined,8519306.00014638,228004.943030554,0.0267633235649285,8072424.52350939,8966187.47678337,13952
2022,UF,15,female,4246077.02491426,114597.94326086,0.0269891343441124,4021469.18342061,4470684.86640791,7014
2022,UF,15,male,4273228.97523212,124118.524260444,0.0290456057889343,4029961.13786739,4516496.81259685,6938
2022,UF,16,combined,786945.00005777,46877.9171786014,0.0595694961848161,695065.97071746,878824.02939808,3210
2022,UF,16,female,390342.95548076,23141.5248010576,0.0592851093535317,344986.400323347,435699.510638173,1613
2022,UF,16,male,396602.04457701,25261.8440919772,0.0636956980867808,347089.739973669,446114.349180351,1597
2022,UF,17,combined,1541215.00005092,53394.8803607275,0.0346446669406691,1436562.95758507,1645867.04251677,5574
2022,UF,17,female,775946.77875812,27924.2117168129,0.0359872770675133,721216.329496496,830677.228019745,2791
2022,UF,17,male,765268.2212928,28662.8453274776,0.0374546394714473,709090.076756502,821446.365829098,2783
2022,UF,21,combined,6953645.00006284,218438.818624662,0.0314135706701576,6525512.78273303,7381777.21739266,24796
2022,UF,21,female,3532086.01392822,123661.783347472,0.035010977326099,3289713.37230318,3774458.65555326,12477
2022,UF,21,male,3421558.98613462,100592.533877721,0.0293996199642789,3224401.24262066,3618716.72964858,12319
2022,UF,22,combined,3356877.00002803,97968.0955434914,0.0291842970542779,3164863.06112881,3548890.93892725,8958
2022,UF,22,female,1686104.86309338,51202.4674674453,0.0303673090495141,1585749.8709376,1786459.85524916,4540
2022,UF,22,male,1670772.13693465,53164.5300844618,0.0318203355856785,1566571.57271411,1774972.70115519,4418
2022,UF,23,combined,9146294.00016806,176920.688059824,0.0193434289403526,8799535.82345076,9493052.17688536,18091
2022,UF,23,female,4732886.40559449,97100.6192265497,0.0205161524924351,4542572.68903391,4923200.12215506,9354
2022,UF,23,male,4413407.59457357,89862.342294827,0.0203612153124755,4237280.6401093,4589534.54903784,8737
2022,UF,24,combined,3427955.00005695,111979.490118062,0.0326665577920952,3208479.23241839,3647430.76769551,7681
2022,UF,24,female,1742105.92922531,57388.7957574874,0.0329421964501363,1629625.95642451,1854585.90202611,3967
2022,UF,24,male,1685849.07083164,59550.327056101,0.0353236408207791,1569132.5745341,1802565.56712918,3714
2022,UF,25,combined,4082331.00003723,125545.738409832,0.0307534441496014,3836265.87434147,4328396.12573299,10325
2022,UF,25,female,2085197.77097157,65443.2764271015,0.0313846855862545,1956931.30614415,2213464.23579899,5314
2022,UF,25,male,1997133.22906566,64652.2197516034,0.0323725121642737,1870417.20683195,2123849.25129937,5011
2022,UF,26,combined,9435100.00011745,195098.594063906,0.0206779572088772,9052713.7823178,9817486.21791711,15438
2022,UF,26,female,4937413.12366718,103617.097246672,0.0209861104694663,4734327.34488112,5140498.90245324,8109
2022,UF,26,male,4497686.87645027,103550.255570946,0.0230230023599757,4294732.1049413,4700641.64795924,7329
2022,UF,27,combined,3209539.00002796,84445.2307493978,0.0263107040446189,3044029.38909297,3375048.61096295,15787
2022,UF,27,female,1682224.89257168,46138.7805652735,0.0274272368510369,1591794.54437315,1772655.24077021,8329
2022,UF,27,male,1527314.10745628,41662.6161630041,0.0272783548319295,1445656.88027508,1608971.33463748,7458
2022,UF,28,combined,2273248.00001782,73999.6123508513,0.0325523710348678,2128211.42494023,2418284.57509541,7105
2022,UF,28,female,1182659.5824617,41022.8671902167,0.0346869613188503,1102256.24022631,1263062.92469709,3731
2022,UF,28,male,1090588.41755612,37386.9852176193,0.0342814801769114,1017311.27303906,1163865.56207319,3374
2022,UF,29,combined,14790192.0001467,384066.461565138,0.0259676454207849,14037435.5678092,15542948.4324841,18510
2022,UF,29,female,7619462.53841181,192464.846377494,0.0252596354936093,7242238.37122189,7996686.70560173,9514
2022,UF,29,male,7170729.46173484,209737.189612407,0.0292490730171355,6759652.12387587,7581806.79959381,8996
2022,UF,31,combined,21165824.0001986,360661.120693663,0.017039786435448,20458941.1930152,21872706.8073821,28139
2022,UF,31,female,10620081.018429,182592.271621568,0.0171931147516405,10262206.7421954,10977955.2946626,14334
2022,UF,31,male,10545742.9817696,194860.409902384,0.0184776369231867,10163823.5963483,10927662.367191,13805
2022,UF,32,combined,4045694.00004903,98667.7044603606,0.0243883260719088,3852308.85286948,4239079.14722858,13445
2022,UF,32,female,2067965.76662493,51788.4797989494,0.0250431997641199,1966462.21140491,2169469.32184495,6968
2022,UF,32,male,1977728.2334241,51385.8109766003,0.025982240688163,1877013.89459358,2078442.57225462,6477
2022,UF,33,combined,17211181.0009654,280078.261911959,0.0162730414546364,16662237.6947654,17760124.3071654,25591
2022,UF,33,female,9021074.04086452,149264.091601955,0.0165461552500072,8728521.7971396,9313626.28458944,13735
2022,UF,33,male,8190106.96010085,147849.215200525,0.0180521714698954,7900327.82316531,8479886.09703639,11856
2022,UF,35,combined,45731992.0003787,838350.415999978,0.0183318149796107,44088855.3785946,47375128.6221629,29216
2022,UF,35,female,23725348.9731984,501821.72965986,0.0211512897123979,22741796.4564054,24708901.4899913,15214
2022,UF,35,male,22006643.0271804,392231.284901375,0.0178233129158741,21237883.8351638,22775402.2191969,14002
2022,UF,41,combined,11672225.0001058,259098.377522596,0.0221978566657382,11164401.5117088,12180048.4885029,20541
2022,UF,41,female,5886629.38921907,132700.760984964,0.0225427408812241,5626540.67696748,6146718.10147066,10485
2022,UF,41,male,5785595.61088677,137206.842390354,0.0237152493223294,5516675.14136921,6054516.08040433,10056
2022,UF,42,combined,7783056.00008163,143691.916521717,0.0184621460413763,7501425.01882953,8064686.98133373,23901
2022,UF,42,female,3926185.22224569,75073.9659853479,0.0191213510661647,3779042.95273782,4073327.49175356,12219
2022,UF,42,male,3856870.77783594,74664.3709287816,0.019358795051639,3710531.29988719,4003210.25578469,11682
2022,UF,43,combined,11203783.0000931,209448.445528622,0.0186944396840676,10793271.5902391,11614294.4099471,19707
2022,UF,43,female,5747098.35166753,110224.063901655,0.0191790808434091,5531063.15619065,5963133.54714441,10247
2022,UF,43,male,5456684.64842555,110356.730503909,0.0202241356453961,5240389.4311863,5672979.8656648,9460
2022,UF,50,combined,2782249.00003124,81397.4892400908,0.0292560044910347,2622712.85268868,2941785.1473738,8149
2022,UF,50,female,1406216.28683019,43144.5520851168,0.0306813059194263,1321654.51861425,1490778.05504613,4161
2022,UF,50,male,1376032.71320105,41718.3699331526,0.0303178620195036,1294266.21063835,1457799.21576375,3988
2022,UF,51,combined,3673857.00004861,136438.836682178,0.0371377646654109,3406441.794059,3941272.20603822,9852
2022,UF,51,female,1802713.05571004,72821.3498952415,0.0403954193733617,1659985.83260978,1945440.2788103,4879
2022,UF,51,male,1871143.94433857,68929.3034731326,0.036838054967224,1736044.9920518,2006242.89662534,4973
2022,UF,52,combined,7200851.00017802,192297.627190903,0.0267048474112502,6823954.57657134,7577747.4237847,12812
2022,UF,52,female,3653111.82615088,97669.2718151951,0.0267359107695602,3461683.57099684,3844540.08130492,6589
2022,UF,52,male,3547739.17402714,102371.258151643,0.0288553507262031,3347095.19499787,3748383.15305641,6223
2022,UF,53,combined,2952426.00002235,93315.2793106543,0.0316063059023149,2769531.41336617,3135320.58667853,6797
2022,UF,53,female,1532875.64647106,49247.1834689448,0.0321273180784887,1436352.94053189,1629398.35241023,3591
2022,UF,53,male,1419550.35355129,48860.2237281606,0.0344195072798418,1323786.07476753,1515314.63233505,3206
2023,UF,11,combined,1727009.00001133,63655.0557835812,0.0368585547516913,1602247.38324162,1851770.61678104,6149
2023,UF,11,female,861434.62573814,33047.7284295144,0.0383635942207415,796662.268245431,926206.983230849,3092
2023,UF,11,male,865574.37427319,32898.3401329139,0.0380075255353281,801094.81246153,930053.93608485,3057
2023,UF,12,combined,855696.00000134,24211.891757843,0.0282949689583743,808241.564158386,903150.435844294,7607
2023,UF,12,female,438226.14128671,12856.3325895704,0.0293372105822395,413028.192437883,463424.090135537,3909
2023,UF,12,male,417469.85871463,13267.2026598124,0.0317800252709537,391466.619325804,443473.098103456,3698
2023,UF,13,combined,4077942.00000719,128659.944485178,0.0315502144181921,3825773.14256332,4330110.85745106,11170
2023,UF,13,female,2014044.8269353,60522.297733205,0.030050124467835,1895423.30311661,2132666.35075399,5577
2023,UF,13,male,2063897.17307189,72913.6142053354,0.0353281234921269,1920989.11524678,2206805.230897,5593
2023,UF,14,combined,608264.00000094,27116.4780959165,0.0445801133979235,555116.679545375,661411.320456506,4650
2023,UF,14,female,298326.94262097,13743.3172134729,0.046067971912728,271390.535854454,325263.349387486,2277
2023,UF,14,male,309937.05737997,14225.0373947344,0.045896536267669,282056.496407555,337817.618352385,2373
2023,UF,15,combined,8564830.00001852,223702.48573679,0.0261187304051926,8126381.18472233,9003278.81531471,14292
2023,UF,15,female,4301272.38577023,110906.390876683,0.0257845541806631,4083899.85399661,4518644.91754385,7249
2023,UF,15,male,4263557.61424829,120722.84449447,0.0283150494063992,4026945.1869279,4500170.04156868,7043
2023,UF,16,combined,790533.00001777,54519.3215444433,0.0689652696892069,683677.093329103,897388.906706438,3174
2023,UF,16,female,406537.15613854,28196.2125471006,0.0693570369186424,351273.595045787,461800.717231294,1657
2023,UF,16,male,383995.84387923,27586.1197944285,0.0718396311682597,329928.042608943,438063.645149517,1517
2023,UF,17,combined,1550716.00000318,49989.5224789797,0.0322364136817297,1452738.33634002,1648693.66366634,6000
2023,UF,17,female,773931.38155894,26000.5723532589,0.0335954491222279,722971.196169125,824891.566948755,3000
2023,UF,17,male,776784.61844424,27381.7404336196,0.0352501063788574,723117.393360321,830451.843528159,3000
2023,UF,21,combined,6958692.00001222,153485.286483484,0.0220566288151875,6657866.36634778,7259517.63367666,24943
2023,UF,21,female,3617116.19807424,86178.0747875335,0.0238250777880497,3448210.27523367,3786022.1209148,12785
2023,UF,21,male,3341575.80193798,73498.9749124694,0.0219953037934507,3197520.45820893,3485631.14566703,12158
2023,UF,22,combined,3365711.00000385,98245.4973245385,0.0291901168354699,3173153.36360453,3558268.63640317,8893
2023,UF,22,female,1735779.26444571,54545.6818701582,0.031424319317224,1628871.69246802,1842686.8364234,4587
2023,UF,22,male,1629931.73555814,48594.4560065432,0.0298137982999042,1534688.351937,1725175.11917928,4306
2023,UF,23,combined,9179791.00001358,191449.775001411,0.020855570132384,8804556.33616252,9555025.66386464,18149
2023,UF,23,female,4728066.42376458,102763.133186924,0.0217347058980406,4526654.38377972,4929478.46374944,9419
2023,UF,23,male,4451724.576249,100855.04734715,0.0226552756397455,4254052.3157895,4649396.8367085,8730
2023,UF,24,combined,3436276.00000566,105686.502700913,0.0307561158360793,3229134.26105988,3643417.73895145,7662
2023,UF,24,female,1775621.12906053,60350.7821884324,0.0339885469938982,1657335.76953238,1893906.48858868,3987
2023,UF,24,male,1660654.87094513,53431.0176257655,0.0321746670910352,1555932.0007413,1765377.74114896,3675
2023,UF,25,combined,4100575.0000051,112215.452038072,0.0273657845638558,3880636.7555016,4320513.2445086,10196
2023,UF,25,female,2139334.70582735,60542.8886837284,0.0282998674862868,2020672.82448722,2257996.58716748,5369
2023,UF,25,male,1961240.29417775,57095.7166683229,0.0291120454937727,1849334.74583633,2073145.84251917,4827
2023,UF,26,combined,9456426.00001251,209481.417958433,0.0221522822637385,9045849.9653836,9867002.03464142,15967
2023,UF,26,female,4924907.785671,112117.336969328,0.0227653677690236,4705161.84316858,5144653.72817342,8358
2023,UF,26,male,4531518.21434151,106458.700560021,0.0234929433193267,4322862.99540293,4740173.43328009,7609
2023,UF,27,combined,3209747.0000034,82488.7304428793,0.0256994493468775,3048072.05920492,3371421.94080188,15753
2023,UF,27,female,1684289.87142186,43125.5628161946,0.0256045966599493,1599765.3214891,1768814.42135462,8329
2023,UF,27,male,1525457.12858154,42259.6936337753,0.027702970369984,1442629.65106164,1608284.60610144,7424
2023,UF,28,combined,2281656.00000265,80920.688845595,0.0354657708460439,2123054.36426111,2440257.63574419,7353
2023,UF,28,female,1181685.15039955,45672.9197811301,0.0386506674520596,1092167.87255975,1271202.42823935,3823
2023,UF,28,male,1099970.8496031,39042.9162639013,0.03549450085699,1023448.13987444,1176493.55933176,3530
2023,UF,29,combined,14807602.0000174,349754.563384198,0.0236199327469624,14122095.6523559,15493108.347679,19022
2023,UF,29,female,7692548.46241588,177924.954756247,0.0231295201616928,7343821.95914272,8041274.96568904,9952
2023,UF,29,male,7115053.53760155,187112.005973438,0.026298046105288,6748320.74481857,7481786.33038453,9070
2023,UF,31,combined,21234779.000088,379160.957814686,0.0178556582959076,20491637.1784275,21977920.8217485,28447
2023,UF,31,female,10713297.814025,198850.541389811,0.0185610952707291,10323557.9145946,11103037.7134553,14471
2023,UF,31,male,10521481.186063,197944.524647686,0.0188133705841615,10133517.0468166,10909445.3253094,13976
2023,UF,32,combined,4070785.00000586,102760.238199372,0.025243346970971,3869378.63409233,4272191.36591939,13456
2023,UF,32,female,2089786.10356038,54921.4884469883,0.0262809137994641,1982141.96422695,2197430.24289381,6999
2023,UF,32,male,1980998.89644548,53275.9523410597,0.0268934790608178,1876579.94861493,2085417.84427603,6457
2023,UF,33,combined,17213233.0000294,302908.776592384,0.017597436611232,16619542.7073072,17806923.2927515,26932
2023,UF,33,female,9049320.58401621,166086.249488278,0.0183534496260013,8723797.51669185,9374843.65134057,14418
2023,UF,33,male,8163912.41601317,151217.127871782,0.0185226298576129,7867532.29153889,8460292.54048745,12514
2023,UF,35,combined,45845593.0000496,710045.399567268,0.0154877569053693,44453929.5895094,47237256.4105898,30245
2023,UF,35,female,23506879.6152979,377141.537133335,0.0160438792092123,22767695.7854425,24246063.4451533,15644
2023,UF,35,male,22338713.3847517,374061.138884679,0.0167449723912932,21605567.0245217,23071859.7449817,14601
2023,UF,41,combined,11739384.0000126,277207.211592933,0.0236134376039352,11196067.8490357,12282700.1509896,20640
2023,UF,41,female,5948660.82231956,144927.577992901,0.0243630595728586,5664607.98908685,6232713.65555227,10547
2023,UF,41,male,5790723.17769308,139825.847764889,0.0241465259992955,5516669.55196612,6064776.80342004,10093
2023,UF,42,combined,7913246.000009,141286.060596087,0.0178543748792753,7636330.40972313,8190161.59029487,23851
2023,UF,42,female,3981407.5090249,71779.9281778331,0.0180287820362837,3840721.43498348,4122093.58306632,12188
2023,UF,42,male,3931838.4909841,75290.7010536936,0.0191489811258369,3784271.42854809,4079405.55342011,11663
2023,UF,43,combined,11205574.0000128,229126.059650026,0.0204475076109233,10756495.1751792,11654652.8248464,20462
2023,UF,43,female,5717598.25965357,120278.617350017,0.0210365632364847,5481856.50153726,5953340.01776988,10591
2023,UF,43,male,5487975.74035922,118623.76817526,0.0216152136575398,5255477.42702528,5720474.05369316,9871
2023,UF,50,combined,2805433.00000431,68798.4665005775,0.0245232969386444,2670590.48347159,2940275.51653703,8425
2023,UF,50,female,1419193.25330064,38681.2256078065,0.0272557845930038,1343379.44423147,1495007.06236981,4295
2023,UF,50,male,1386239.74670367,35342.7672819847,0.0254954219614797,1316969.195717,1455510.29769034,4130
2023,UF,51,combined,3730723.00000438,147678.401412029,0.039584391929354,3441278.65194235,4020167.34806641,10018
2023,UF,51,female,1872620.8836226,80371.0401444926,0.042919013051384,1715096.53953937,2030145.22770583,5051
2023,UF,51,male,1858102.11638178,71811.6511320109,0.038647849598195,1717353.86649268,1998850.36627088,4967
2023,UF,52,combined,7274059.000023,181719.897542085,0.0249819114117042,6917894.54556621,7630223.45447979,12611
2023,UF,52,female,3647157.49125949,90358.7372761349,0.0247751125342632,3470057.62050975,3824257.36200923,6441
2023,UF,52,male,3626901.50876351,100357.052312864,0.0276701895737658,3430205.3006357,3823597.71689132,6170
2023,UF,53,combined,2967543.0000034,90585.2788861079,0.0305253466878169,2789999.11585711,3145086.88414969,6982
2023,UF,53,female,1554020.21293711,51204.3232467607,0.0329495863827821,1453661.58352071,1654378.84235351,3716
2023,UF,53,male,1413522.78706629,44193.469835649,0.031264773543107,1326905.17783656,1500140.39629602,3266
2024,UF,11,combined,1732938.00001534,74425.2388775943,0.0429474331320194,1587067.21227447,1878808.78775622,5949
2024,UF,11,female,866849.23506641,38918.5288537633,0.0448965371132637,790570.320181751,943128.149951069,3000
2024,UF,11,male,866088.76494893,37759.2763626608,0.0435974670158518,792081.94319582,940095.58670204,2949
2024,UF,12,combined,859587.0000031,20472.0514758172,0.0238161483081333,819462.516420848,899711.483585352,7484
2024,UF,12,female,430337.5675622,10455.2592498,0.0242954834480929,409845.635983563,450829.499140837,3784
2024,UF,12,male,429249.4324409,11378.2601623607,0.0265073388627654,406948.452315946,451550.412565854,3700
2024,UF,13,combined,4117115.00001556,119883.343386365,0.0291182887497464,3882147.96463204,4352082.03539908,10806
2024,UF,13,female,2069353.73739349,64804.2624062888,0.0313161840024097,1942339.71703248,2196367.7577545,5448
2024,UF,13,male,2047761.26262207,60333.4027052849,0.0294631038327342,1929509.96625496,2166012.55898918,5358
2024,UF,14,combined,626734.00000203,30812.2204826474,0.0491631545161865,566343.157572334,687124.842431726,4763
2024,UF,14,female,316439.05125027,16391.4590502028,0.0517997351636567,284312.381857809,348565.720642731,2407
2024,UF,14,male,310294.94875176,15923.772206788,0.051318180559643,279084.928728436,341504.968775084,2356
2024,UF,15,combined,8612456.00004036,201173.698314315,0.0233584587617484,8218162.79670757,9006749.20337314,13801
2024,UF,15,female,4338704.11663198,108825.212078707,0.0250824230353797,4125410.62034778,4551997.61291618,6993
2024,UF,15,male,4273751.88340838,104068.232975063,0.0243505556274987,4069781.89484253,4477721.87197423,6808
2024,UF,16,combined,794166.00008451,53514.2599511282,0.0673842243881425,689279.977920984,899052.022248036,3269
2024,UF,16,female,404119.32533367,27731.1223937829,0.0686211241466518,349767.324190983,458471.326476357,1689
2024,UF,16,male,390046.67475084,27024.6135036801,0.0692855887591998,337079.405587512,443013.943914168,1580
2024,UF,17,combined,1560769.00000409,42652.024439596,0.0273275702166587,1477172.56823476,1644365.43177342,5902
2024,UF,17,female,759441.44289221,22555.5446404093,0.0297001761643533,715233.387745323,803649.498039098,2862
2024,UF,17,male,801327.55711188,23541.3841403289,0.029377978994228,755187.292050613,847467.822173147,3040
2024,UF,21,combined,6966393.00001641,129810.626732238,0.0186338362954734,6711968.84681065,7220817.15322217,24745
2024,UF,21,female,3597588.96701336,70819.5172244632,0.0196852719623654,3458785.2638509,3736392.67017582,12704
2024,UF,21,male,3368804.03300305,66067.9116648248,0.0196116814803056,3239313.30560622,3498294.76039988,12041
2024,UF,22,combined,3375475.00000554,122197.633769404,0.0362016112604013,3135972.03882149,3614977.96118959,9244
2024,UF,22,female,1704139.53863274,62190.2609986885,0.036493643618283,1582248.86688616,1826030.21037932,4722
2024,UF,22,male,1671335.4613728,64699.4617559077,0.03871123616486,1544526.84651209,1798144.07623351,4522
2024,UF,23,combined,9216648.0000159,167001.592782519,0.0181195585186969,8889330.89280134,9543965.10723046,17514
2024,UF,23,female,4753634.89412191,89930.0822660127,0.0189181719397961,4577375.1717538,4929894.61649002,9117
2024,UF,23,male,4463013.10589399,89362.1434043863,0.0200228279156008,4287866.52324009,4638159.68854789,8397
2024,UF,24,combined,3446072.00000684,167480.893723196,0.0486005207444485,3117815.4802108,3774328.51980288,7702
2024,UF,24,female,1783192.01327524,82489.1770824738,0.0462592791288716,1621516.19707924,1944867.82947124,4037
2024,UF,24,male,1662879.9867316,89188.6310917188,0.0536350378881038,1488073.4819614,1837686.4915018,3665
2024,UF,25,combined,4120930.00000777,102661.351736469,0.0249121804389483,3919717.44800009,4322142.55201545,10266
2024,UF,25,female,2073202.58999887,52022.9137319052,0.0250930198442081,1971239.5527135,2175165.62728424,5236
2024,UF,25,male,2047727.4100089,55355.4331077184,0.0270326181293231,1939232.75476916,2156222.06524864,5030
2024,UF,26,combined,9480818.00001906,167976.75737964,0.0177175384422844,9151589.60531514,9810046.39472298,15656
2024,UF,26,female,4994215.6071648,90582.227359077,0.0181374282738466,4816677.70390159,5171753.51042801,8288
2024,UF,26,male,4486602.39285426,90495.7505696476,0.0201702184962453,4309233.98098383,4663970.80472469,7368
