geography_level,geography_value,age,sex,union_conservative,union_conservative_se,union_expanded,union_expanded_se,unweighted_n,union_conservative_unweighted_n,union_expanded_unweighted_n,union_expanded_ambiguous_unweighted_n,year,quarter,union_conservative_cv,union_expanded_cv,union_conservative_ci_lower,union_conservative_ci_upper,union_expanded_ci_lower,union_expanded_ci_upper,period,period_index,trend_2018q4,calendar_quarter,treated_age,partial_2019q1,post_full,pandemic,short_run_clean,full_dynamic,exclude_pandemic,post_pandemic,event_time,union_conservative_variance,union_expanded_variance
region,North,19,female,0.185254608912009,0.021698665852167,0.315949406174607,0.0260944267945357,547,100,159,41,2022,3,0.117128885373498,0.0825905233071236,0.142726005329193,0.227783212494826,0.2648052694601,0.367093542889114,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,0.000470832099763998,0.000680919109735383
region,North,14,male,0,0,0.0338953521615132,0.0102191438509534,641,0,20,20,2022,3,,0.301491006857182,0,0,0.0138661982608106,0.0539245060622158,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,0,0.000104430901046479
region,North,15,male,0,0,0.0382725713018694,0.0102528132133029,688,0,22,21,2022,3,,0.267889322941888,0,0,0.0181774266635793,0.0583677159401595,2022Q3,39,15,3,1,0,1,0,0,1,1,1,13,0,0.000105120178786879
region,North,16,male,0.00772314828564446,0.00493685531940406,0.0324959803394441,0.00850805345464454,641,4,23,19,2022,3,0.639228347923933,0.261818642360432,0,0.0173992069085614,0.0158205019897992,0.049171458689089,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,2.43725404447282e-05,7.23869735870889e-05
region,North,17,male,0.00473178926509122,0.0029224779810876,0.0392762462597904,0.00939088311444762,668,4,26,19,2022,3,0.617626402479117,0.239098284808894,0,0.0104597408536342,0.0208704535724477,0.0576820389471331,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,8.54087754994186e-06,8.81886856692174e-05
region,North,18,male,0.0204062584251438,0.00757421452939944,0.0834664448180458,0.0156208145246385,632,12,49,34,2022,3,0.371171156005101,0.187150831195594,0.00556107073634086,0.0352514461139467,0.0528502109405743,0.114082678695517,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,5.73687257373656e-05,0.000244009846413157
region,North,19,male,0.0327156235944723,0.00939741260050614,0.100966417106994,0.0154779915477781,638,18,56,34,2022,3,0.287245406567581,0.153298413386069,0.0142970333496174,0.0511342138393272,0.0706301111203331,0.131302723093654,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,8.83113635841516e-05,0.00023956822235309
region,Northeast,14,combined,0.00335083958249085,0.00148070291234194,0.0229055248473618,0.00621699919334118,2660,7,49,35,2022,3,0.441890122129109,0.271419198414798,0.00044871520249709,0.00625296396248462,0.0107204303364985,0.0350906193582251,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,2.1924811146179e-06,3.86510789700049e-05
region,Northeast,15,combined,0.00837921730484481,0.00244161837976957,0.0284095913295911,0.0046162938885342,2722,21,80,51,2022,3,0.291389791067698,0.162490682635266,0.00359373321650542,0.0131647013931842,0.0193618215660117,0.0374573610931705,2022Q3,39,15,3,1,0,1,0,0,1,1,1,13,5.96150031242858e-06,2.13101692653182e-05
region,Northeast,16,combined,0.013432855106755,0.00256038091962517,0.048672317407178,0.00645401362194175,2786,45,145,79,2022,3,0.190605861470033,0.132601321772896,0.00841460071758609,0.0184511094959238,0.0360226831524413,0.0613219516619147,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,6.55555045358063e-06,4.16542918322097e-05
region,Northeast,17,combined,0.034627680517012,0.00482661279460288,0.0688651987827953,0.0068440086393638,2717,85,192,84,2022,3,0.139385968755015,0.0993826890843689,0.0251676932722701,0.0440876677617539,0.0554511883397612,0.0822792092258293,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,2.32961910690242e-05,4.68404542556863e-05
region,Northeast,18,combined,0.0491171154111841,0.00566705366550428,0.0842822059103533,0.00684380711074285,2622,121,237,89,2022,3,0.11537838934682,0.081201091461966,0.03800989432834,0.0602243364940282,0.0708685904561582,0.0976958213645485,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,3.21154972477055e-05,4.68376957690544e-05
region,Northeast,19,combined,0.112197471893593,0.0105011122550844,0.155185895512424,0.011005848187481,2537,233,366,96,2022,3,0.0935949097413141,0.070920415487114,0.0916156700760151,0.13277927371117,0.133614829445646,0.176756961579202,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,0.000110273358593884,0.000121128694325879
region,Northeast,14,female,0.00669217257008628,0.00295359086142791,0.0411078844940015,0.0121649700769322,1278,7,37,24,2022,3,0.441350074358562,0.295927903531677,0.000903240856620942,0.0124811042835516,0.0172649812702069,0.0649507877177961,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,8.72369897671046e-06,0.000147986496972656
region,Northeast,15,female,0.016857765473869,0.00489243462433505,0.0459866698337284,0.00865916761035178,1341,21,60,33,2022,3,0.290218453443238,0.18829734011313,0.0072687698134555,0.0264467611342824,0.0290150131813431,0.0629583264861136,2022Q3,39,15,3,1,0,1,0,0,1,1,1,13,2.39359165533924e-05,7.49811837041654e-05
region,Northeast,16,female,0.02391724892811,0.00483457151370662,0.0652664950179394,0.0118761723355604,1336,40,93,40,2022,3,0.202137441820265,0.181964303924947,0.0144416628805617,0.0333928349756582,0.0419896249660501,0.0885433650698287,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,2.33730817211435e-05,0.00014104346934393
region,Northeast,17,female,0.0632760523420276,0.00934094220911626,0.106957307874054,0.0118902977119782,1298,73,141,50,2022,3,0.147622076020568,0.111168633058523,0.0449681420304897,0.0815839626535655,0.0836527525931177,0.13026186315499,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,8.72532013540498e-05,0.000141379179679474
region,Northeast,18,female,0.0862680873948475,0.0106126230729427,0.127684166299145,0.0120124754148489,1230,104,171,46,2022,3,0.123019106988763,0.0940796009640339,0.065467728390381,0.107068446399314,0.104140147120869,0.151228185477422,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,0.000112627768488356,0.000144299565592349
region,Northeast,19,female,0.162247281882805,0.014138000361903,0.210023862750394,0.0150837152324527,1203,177,248,44,2022,3,0.0871385960851737,0.0718190544394434,0.134537310360061,0.189957253405549,0.180460324141728,0.239587401359059,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,0.000199883054233169,0.000227518465213726
region,Northeast,14,male,0,0,0.00465137674984218,0.00155099420763043,1382,0,12,11,2022,3,,0.333448415607929,0,0,0.00161148396265629,0.00769126953702806,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,0,2.40558303210315e-06
region,Northeast,15,male,0,0,0.0110384379865496,0.00292121275599397,1381,0,20,18,2022,3,,0.264640047763414,0,0,0.00531296619362245,0.0167639097794768,2022Q3,39,15,3,1,0,1,0,0,1,1,1,13,0,8.53348396578189e-06
region,Northeast,16,male,0.00322701471286812,0.00153862983568248,0.0325190203211522,0.00556166559060289,1450,5,52,39,2022,3,0.476796659633129,0.171028079434031,0.00021135564939168,0.00624267377634457,0.0216183560695149,0.0434196845727896,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,2.3673817712523e-06,3.09321241416962e-05
region,Northeast,17,male,0.00814690293030398,0.00272308533526165,0.0336552163511432,0.00568161946376914,1419,12,51,34,2022,3,0.334247917098976,0.168818390721061,0.00280975374636197,0.013484052114246,0.0225194468282939,0.0447909858739924,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,7.41519374311705e-06,3.22807997310803e-05
region,Northeast,18,male,0.0120123442413663,0.00331611664319507,0.0409342200418873,0.00596894577586544,1392,17,66,43,2022,3,0.276059075278207,0.145817992128774,0.0055128750521701,0.0185118134305625,0.0292353012955186,0.0526331387882561,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,1.09966295912753e-05,3.56283136752219e-05
region,Northeast,19,male,0.0639087791478694,0.0157170747100201,0.102277527801834,0.0162005874077702,1334,56,118,52,2022,3,0.245929822468594,0.158398308562554,0.0331038787739048,0.0947136795218341,0.0705249599542116,0.134030095649457,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,0.000247026437440353,0.000262459032356802
region,South,14,combined,0.00250803232115667,0.00216433729375707,0.00875250212727611,0.00420980867063801,954,2,8,6,2022,3,0.862962281426625,0.480983450151775,0,0.00675005546731742,0.000501428751021165,0.0170035755035311,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,4.68435592114768e-06,1.7722489043379e-05
region,South,15,combined,0.0047317285544584,0.00202672914315714,0.0238079606754566,0.00549415413722947,1027,6,26,20,2022,3,0.428327432529384,0.230769624165809,0.000759412427452682,0.00870404468146412,0.0130396164409751,0.0345763049099381,2022Q3,39,15,3,1,0,1,0,0,1,1,1,13,4.10763101972248e-06,3.01857296836357e-05
region,South,16,combined,0.0114792199738111,0.00376141818692829,0.034259391205189,0.00652398318311763,1074,13,37,16,2022,3,0.327671932022356,0.19042904598169,0.00410697579663768,0.0188514641509845,0.0214726191305335,0.0470461632798446,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,1.41482667769549e-05,4.25623565736016e-05
region,South,17,combined,0.0343354061413797,0.00805706139120074,0.0733913313791301,0.0106715426939171,1056,31,72,27,2022,3,0.234657524015441,0.145406037652994,0.0185438559933981,0.0501269562893613,0.052475492039571,0.0943071707186893,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,6.49162382615776e-05,0.000113881823468095
region,South,18,combined,0.056852762199965,0.00883909831411804,0.0931438949460596,0.0107272562112086,1063,52,97,37,2022,3,0.155473506863726,0.115168645432112,0.039528447848485,0.0741770765514451,0.0721188591191572,0.114168930772962,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,7.81296590066444e-05,0.000115074025820914
region,South,19,combined,0.141490131623174,0.0153069846250664,0.17822450729097,0.0160453661751607,1002,118,166,31,2022,3,0.10818411467616,0.0900289551591519,0.111488993046135,0.171491270200212,0.146776167468898,0.209672847113043,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,0.000234303778312019,0.000257453775694991
region,South,14,female,0.00562049222516362,0.00483793302242378,0.00889855114692678,0.00536124520580959,453,2,4,2,2022,3,0.860766784938118,0.602485181833355,0,0.0151026667087312,0,0.0194063986626016,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,2.34055959294585e-05,2.87429501568163e-05
region,South,15,female,0.00997965263506681,0.004265823435993,0.0238037049375208,0.0076029245812803,473,6,12,6,2022,3,0.427452095978132,0.319400891635828,0.00161879233611363,0.01834051293402,0.00890224658103717,0.0387051632940045,2022Q3,39,15,3,1,0,1,0,0,1,1,1,13,1.81972495870671e-05,5.78044621886362e-05
region,South,16,female,0.0226404395219393,0.00752164849632736,0.0504148336952224,0.0105951645719221,523,12,30,11,2022,3,0.332221840880723,0.210159665228175,0.00789827936476787,0.0373825996791108,0.0296486927239804,0.0711809746664644,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,5.65751961023036e-05,0.000112257512306113
region,South,17,female,0.0652401680915078,0.0156271258929146,0.121725826665741,0.0191239100811224,523,29,56,16,2022,3,0.239532275131413,0.157106430122152,0.0346115641595218,0.0958687720234938,0.0842436516631589,0.159208001668324,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,0.000244207063673002,0.000365723936790855
region,South,18,female,0.0955697938217052,0.016513892547038,0.150708812931954,0.0190207279322406,512,40,73,26,2022,3,0.172794058526968,0.126208464934487,0.0632031591849464,0.127936428458464,0.113428871225027,0.187988754638881,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,0.000272708647055117,0.000361788091072318
region,South,19,female,0.211967173900917,0.0229086259941094,0.249983220824673,0.0236909345134623,480,91,117,17,2022,3,0.108076291118633,0.0947700987102573,0.167067092017165,0.25686725578467,0.20354984241819,0.296416599231157,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,0.000524805144937985,0.000561260378121159
region,South,14,male,0,0,0.00863481525802984,0.00624182887100861,501,0,4,4,2022,3,,0.722867679792466,0,0,0,0.020868575042869,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,0,3.89604276549566e-05
region,South,15,male,0,0,0.0238117978111319,0.00733169668424945,554,0,14,14,2022,3,,0.307901853627445,0,0,0.00944193636443125,0.0381816592578325,2022Q3,39,15,3,1,0,1,0,0,1,1,1,13,0,5.37537762698344e-05
region,South,16,male,0.000495343383590822,0.00049587868991825,0.0183606459286762,0.00762677573338083,551,1,7,5,2022,3,1.00108067725372,0.415387114538771,0,0.0014672477565315,0.0034124401730857,0.0333088516842667,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,2.4589567511504e-07,5.81677080872867e-05
region,South,17,male,0.0042005791035373,0.00300304512893615,0.0262610005332263,0.00793206453852071,533,2,16,11,2022,3,0.7149121716116,0.302047308840529,0,0.0100864394002006,0.0107144397146784,0.0418075613517742,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,9.01828004642714e-06,6.29176478432578e-05
region,South,18,male,0.0193561526892168,0.00598412792552571,0.0373935142783613,0.00809372315938207,551,12,24,11,2022,3,0.30915895434424,0.216447245346654,0.00762747747630604,0.0310848279021276,0.0215301083851347,0.0532569201715879,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,3.58097870290566e-05,6.55083545807177e-05
region,South,19,male,0.0705757899324271,0.0148312616209019,0.106020541767513,0.0165109797447292,522,27,49,14,2022,3,0.210146590425727,0.155733780166255,0.0415070513101683,0.099644528554686,0.0736596161183739,0.138381467416653,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,0.000219966321267638,0.000272612452130858
region,Southeast,14,combined,0,0,0.00996198757353138,0.0032164367852256,1529,0,14,14,2022,3,,0.322870989497271,0,0,0.00365788731593942,0.0162660878311233,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,0,1.03454655933524e-05
region,Southeast,15,combined,0.00180345533040979,0.00112471631063164,0.00751547844889834,0.00255354759763127,1546,5,15,10,2022,3,0.623645227950323,0.339771794303473,0,0.00400785879207256,0.00251061712473227,0.0125203397730644,2022Q3,39,15,3,1,0,1,0,0,1,1,1,13,1.26498677940085e-06,6.52060533336843e-06
region,Southeast,16,combined,0.00697016989212661,0.00199458245329463,0.0223226580451446,0.00418717864280906,1684,15,42,21,2022,3,0.286159804447189,0.187575271472647,0.00306086011947358,0.0108794796647796,0.0141159387084036,0.0305293773818857,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,3.97835916299083e-06,1.75324649867963e-05
region,Southeast,17,combined,0.0215575403303519,0.0050087617285928,0.0419420249861501,0.00705901241321606,1650,33,58,19,2022,3,0.232343841265634,0.168304043868818,0.0117405477351675,0.0313745329255364,0.0281066148898255,0.0557774350824748,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,2.50876940538159e-05,4.98296562499384e-05
region,Southeast,18,combined,0.0474029276869033,0.00723093554310286,0.0769565666380742,0.00910130328172065,1645,65,109,28,2022,3,0.152541960928305,0.118265453869895,0.0332305544478911,0.0615753009259155,0.0591183399935255,0.0947947932826229,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,5.22864288285083e-05,8.28337214258591e-05
region,Southeast,19,combined,0.0852090198200246,0.0109466411388153,0.107954500600517,0.0116856166248521,1554,112,149,23,2022,3,0.128468103047498,0.108245756868391,0.0637539974362622,0.106664042203787,0.0850511128786643,0.13085788832237,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,0.000119828952222004,0.00013655363590302
region,Southeast,14,female,0,0,0.00801139777266511,0.00461618879119535,700,0,5,5,2022,3,,0.576202670518469,0,0,0,0.0170589615492455,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,0,2.13091989559576e-05
region,Southeast,15,female,0.00363624087827581,0.00226398151127984,0.00550776594255212,0.00260740279518989,752,5,8,3,2022,3,0.622615934165875,0.47340479286629,0,0.00807356310204886,0.000397350370790865,0.0106181815143134,2022Q3,39,15,3,1,0,1,0,0,1,1,1,13,5.12561228341695e-06,6.79854933636405e-06
region,Southeast,16,female,0.0108073168000187,0.003534203022082,0.0302943881110195,0.00716033903567832,812,12,27,11,2022,3,0.327019470926945,0.236358595837549,0.00388040616268538,0.0177342274373521,0.0162603814839938,0.0443283947380453,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,1.24905910012935e-05,5.12704551058587e-05
region,Southeast,17,female,0.0381834601012473,0.00917604179326272,0.0544956996923223,0.0108194251379676,793,29,40,8,2022,3,0.240314569945508,0.198537227690498,0.020198748665818,0.0561681715366766,0.0332900160884785,0.0757013832961661,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,8.41997429917041e-05,0.000117059960316085
region,Southeast,18,female,0.0753294062138679,0.0123633964339958,0.120038036299747,0.0155208155306134,795,52,83,16,2022,3,0.164124437658447,0.129299145579626,0.0510975944766453,0.0995612179510906,0.0896177968490548,0.150458275750439,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,0.00015285357138414,0.00024089571473533
region,Southeast,19,female,0.132928946727728,0.0178194726947853,0.163358219754992,0.0189847123490729,745,86,110,16,2022,3,0.134052613320439,0.116215225518168,0.0980034220224537,0.167854471433002,0.126148867293956,0.200567572216028,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,0.000317533607120199,0.000360419302977041
region,Southeast,14,male,0,0,0.011544659764758,0.00445468803552914,829,0,9,9,2022,3,,0.385865683900692,0,0,0.00281363165275937,0.0202756878767565,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,0,1.98442454938865e-05
region,Southeast,15,male,0,0,0.00949106136732342,0.00437487920908303,794,0,7,7,2022,3,,0.460947310291893,0,0,0.000916455680807614,0.0180656670538392,2022Q3,39,15,3,1,0,1,0,0,1,1,1,13,0,1.9139568094067e-05
region,Southeast,16,male,0.00323218167699013,0.00197615509060631,0.0145569316458761,0.00444519955791324,872,3,15,10,2022,3,0.61139975660234,0.305366519954262,0,0.00710537448244398,0.00584450060827275,0.0232693626834794,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,3.90518894212923e-06,1.97597991096721e-05
region,Southeast,17,male,0.00497601326117406,0.00278064004285243,0.0294218697209695,0.00843414459443341,857,4,18,11,2022,3,0.55880880876036,0.286662427453489,0,0.0104259675991347,0.0128912500754768,0.0459524893664621,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,7.73195904791436e-06,7.11347950398103e-05
region,Southeast,18,male,0.0208513541416478,0.00724648631388009,0.0359961279971938,0.00878777131005882,850,13,26,12,2022,3,0.347530729402663,0.24413101627886,0.0066485019519804,0.0350542063313152,0.0187724127251041,0.0532198432692834,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,5.25115638972515e-05,7.72249245978929e-05
region,Southeast,19,male,0.0368223493140175,0.00888313067428541,0.0517766797769443,0.0101918692080483,809,26,39,7,2022,3,0.241242909259562,0.196842849946255,0.0194117331224551,0.0542329655055799,0.0318009831940268,0.0717523763598617,2022Q3,39,15,3,0,0,1,0,0,1,1,1,13,7.89100105764304e-05,0.000103874197953963
Brazil,Brazil,14,combined,0.00184265578716896,0.000630315291904071,0.0158939987606012,0.00201864213089012,6921,15,120,94,2022,4,0.342068929147359,0.127006561488732,0.000607260516132131,0.00307805105820579,0.0119375328863814,0.019850464634821,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,3.97297367208114e-07,4.0749160526046e-06
Brazil,Brazil,15,combined,0.00648528867200238,0.00141753043472431,0.0205722594767707,0.00224297730760183,7090,41,171,110,2022,4,0.218576304990699,0.109029215295214,0.00370698007295332,0.00926359727105144,0.0161761047357305,0.024968414217811,2022Q4,40,16,4,1,0,1,0,0,1,1,1,14,2.00939253336969e-06,5.03094720241675e-06
Brazil,Brazil,16,combined,0.0106369438253381,0.00133697084282828,0.0296230669051508,0.00231128866737855,7267,109,298,153,2022,4,0.125691257261649,0.0780232740512315,0.0080165291250145,0.0132573585256617,0.0250930243592133,0.0341531094510883,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,1.78749103457296e-06,5.34205530395251e-06
Brazil,Brazil,17,combined,0.0293299010830686,0.00276063281787933,0.0587406024963756,0.00384510198813324,7299,215,453,184,2022,4,0.0941234956797375,0.0654590151398344,0.0239191601854858,0.0347406419806514,0.0512043410827511,0.0662768639100001,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,7.62109355515237e-06,1.47848092991462e-05
Brazil,Brazil,18,combined,0.0543292919907648,0.00392077101245709,0.0931384690434693,0.00490696437357105,7031,351,671,242,2022,4,0.0721667974823519,0.052684614896138,0.0466447220147203,0.0620138619668094,0.0835209955978489,0.10275594248909,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,1.53724453321238e-05,2.40782993634955e-05
Brazil,Brazil,19,combined,0.107201508068076,0.00583431988090329,0.148573696042342,0.00634736632585665,6753,642,970,227,2022,4,0.0544238601307578,0.0427220059467843,0.0957664512272199,0.118636564908933,0.13613308664698,0.161014305437703,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,3.40392884727034e-05,4.0289059274619e-05
Brazil,Brazil,14,female,0.00342796025702394,0.00124707707060909,0.0197894129325977,0.00313998783768999,3304,14,72,50,2022,4,0.363795661881963,0.158670085281697,0.000983734112684416,0.00587218640136346,0.0136351498588315,0.0259436760063638,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,1.55520122003895e-06,9.85952362084106e-06
Brazil,Brazil,15,female,0.01302577172771,0.00284436370569422,0.0283628276433869,0.0037678742634572,3439,41,114,56,2022,4,0.218364313850469,0.132845508594265,0.00745092130561642,0.0186006221498035,0.0209779297887354,0.0357477254980384,2022Q4,40,16,4,1,0,1,0,0,1,1,1,14,8.09040489027056e-06,1.41968764652231e-05
Brazil,Brazil,16,female,0.0207498630664797,0.00267990798886125,0.0440306915091302,0.00402271158161272,3490,102,221,91,2022,4,0.129153044541797,0.091361535413964,0.0154973399264305,0.026002386206529,0.0361463216889771,0.0519150613292833,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,7.18190682876235e-06,1.61822084688411e-05
Brazil,Brazil,17,female,0.0525991823766154,0.00503866983064024,0.0890179477714583,0.00645819810948356,3473,183,330,109,2022,4,0.0957936911369243,0.0725493933657528,0.042723570978572,0.0624747937746588,0.0763601120718459,0.101675783471071,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,2.53881936622041e-05,4.1708322821337e-05
Brazil,Brazil,18,female,0.0894299054542381,0.00675560386202649,0.137940955426183,0.00812857548481672,3376,288,487,140,2022,4,0.0755407693624744,0.0589279337648678,0.0761891651908465,0.10267064571763,0.122009240230327,0.153872670622039,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,4.56381835406272e-05,6.60737394123634e-05
Brazil,Brazil,19,female,0.172695453402153,0.00967361771153366,0.223437226684701,0.0103706089034658,3232,513,704,123,2022,4,0.0560154741827909,0.0464139707484827,0.153735511087338,0.191655395716968,0.203111206736157,0.243763246633244,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,9.35788796288977e-05,0.000107549529028644
Brazil,Brazil,14,male,0.000399007138666623,0.000398884881693897,0.0123466616328165,0.00260033618952534,3617,1,48,44,2022,4,0.99969359702903,0.210610468388785,0,0.00118080714076418,0.00725009635365076,0.0174432269119823,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,1.59109148843954e-07,6.76174829855516e-06
Brazil,Brazil,15,male,0,0,0.0128474350182274,0.00244994515747566,3651,0,57,54,2022,4,,0.190695275282558,0,0,0.00804563074547684,0.017649239290978,2022Q4,40,16,4,1,0,1,0,0,1,1,1,14,0,6.00223127463844e-06
Brazil,Brazil,16,male,0.00115330148015405,0.00054143857007221,0.0161119574490459,0.00235636058990546,3777,7,77,62,2022,4,0.469468373525274,0.14624918153846,9.2101382971647e-05,0.00221450157733644,0.0114935755582416,0.0207303393398502,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,2.9315572516184e-07,5.55243522965961e-06
Brazil,Brazil,17,male,0.00762521663137289,0.00171488880608965,0.0304990673608251,0.00363772412324477,3826,32,123,75,2022,4,0.224897060502383,0.119273290563543,0.0042640963339463,0.0109863369287995,0.0233692590935728,0.0376288756280774,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,2.94084361725159e-06,1.32330367968369e-05
Brazil,Brazil,18,male,0.0203816907520118,0.00346510318455532,0.0498076895456188,0.00498465612118363,3655,63,184,102,2022,4,0.170010585810369,0.10007804350407,0.0135902133075684,0.0271731681964553,0.0400379430727818,0.0595774360184559,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,1.20069400796154e-05,2.48467966464534e-05
Brazil,Brazil,19,male,0.0411848166508468,0.00503583350360454,0.0731126350906591,0.00598383480070145,3521,129,266,104,2022,4,0.122274029924593,0.0818440587359702,0.0313147643516417,0.0510548689500518,0.0613845343918468,0.0848407357894713,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,2.5359619076026e-05,3.58062789220858e-05
region,Central-West,14,combined,0.00908412576411096,0.00596000761651136,0.0215656947605488,0.00986214555432183,680,3,8,4,2022,4,0.656090390124035,0.457307110381768,0,0.0207655260400576,0.00223624466378626,0.0408951448573114,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,3.55216907888734e-05,9.72619149346299e-05
region,Central-West,15,combined,0.00329047802521053,0.00264846984286957,0.0189356246985348,0.00900685685662301,656,2,11,7,2022,4,0.804889083767735,0.475656705285246,0,0.00848138353137534,0.0012825096456461,0.0365887397514236,2022Q4,40,16,4,1,0,1,0,0,1,1,1,14,7.01439250858956e-06,8.11234704356969e-05
region,Central-West,16,combined,0.0180785355188896,0.00606054837620647,0.0311935901877555,0.00741809783558214,696,12,25,9,2022,4,0.335234475705957,0.237808402012474,0.00620007897496218,0.029956992062817,0.01665438559622,0.045732794779291,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,3.67302466203389e-05,5.50281754982684e-05
region,Central-West,17,combined,0.0542710608333203,0.0153028285774505,0.0842214725573607,0.0181238956005762,707,28,42,8,2022,4,0.281970323455612,0.215193288008976,0.024278067959927,0.0842640537067137,0.0486992899206674,0.119743655194054,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,0.000234176562470836,0.000328475591740585
region,Central-West,18,combined,0.0745347391847842,0.0145374768379762,0.113162330987572,0.0164345272867668,659,35,63,22,2022,4,0.19504296918428,0.14522966382313,0.0460418081562656,0.103027670213303,0.0809512494025683,0.145373412572576,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,0.000211338232814694,0.000270093687139482
region,Central-West,19,combined,0.131595384375024,0.0178358972714786,0.162373683616078,0.0190771561382491,618,69,89,14,2022,4,0.13553588795067,0.117489212004057,0.0966376680909697,0.166553100659078,0.124983144657662,0.199764222574493,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,0.000318119231478738,0.000363937886323135
region,Central-West,14,female,0.0179586582269642,0.0116929590493386,0.0273698912008671,0.0126485920506929,342,3,7,3,2022,4,0.651104269682136,0.462135269660561,0,0.0408764368363696,0.00257910632636933,0.0521606760753648,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,0.000136725291329509,0.000159986880864852
region,Central-West,15,female,0.00659639512090908,0.00530876999226185,0.030861788381184,0.0173549370699742,314,2,7,3,2022,4,0.804798665779473,0.562343855632009,0,0.0170013931079493,0,0.0648768399922925,2022Q4,40,16,4,1,0,1,0,0,1,1,1,14,2.81830388307399e-05,0.000301193840702765
region,Central-West,16,female,0.0371206054226583,0.012421537639217,0.0567836267125978,0.014290135533747,339,12,22,6,2022,4,0.33462648299467,0.25165943707813,0.0127748390171842,0.0614663718281323,0.0287754757322576,0.0847917776929381,2022Q4,40,16,4,0,0,1,0,0,1,1,1,14,0.000154294597322485,0.000204207973572859
