sex,bandwidth_days,allocation_multiplier,variance_inflation_factor,pre_age15,pre_age16,post_age15,post_age16,bandwidth_share,expected_pre_age15,expected_pre_age16,expected_post_age15,expected_post_age16,minimum_expected_cell,poisson_log_se,mde_log_irr,mde_decline_percent,mde_increase_percent,alpha_two_sided,target_power,planning_only,timing_semantics
female,90,0.5,1.5,3102,90428,830,37629,0.123205815314483,382.184439105526,11141.2554672581,102.260826711021,4636.11162446868,102.260826711021,0.138026670631919,0.386693480147733,32.0700718266205,47.2105192644503,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,90,0.5,2,3102,90428,830,37629,0.123205815314483,382.184439105526,11141.2554672581,102.260826711021,4636.11162446868,102.260826711021,0.159379470889373,0.446515169714333,36.0145946291579,56.2856395461233,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,90,1,1,3102,90428,830,37629,0.246411630628966,764.368878211052,22282.5109345161,204.521653422042,9272.22324893735,204.521653422042,0.0796897354446864,0.223257584857167,20.0091221633104,25.0142550056286,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,90,1,1.5,3102,90428,830,37629,0.246411630628966,764.368878211052,22282.5109345161,204.521653422042,9272.22324893735,204.521653422042,0.0975995947884322,0.273433582053087,23.9237137014645,31.4470051910579,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,90,1,2,3102,90428,830,37629,0.246411630628966,764.368878211052,22282.5109345161,204.521653422042,9272.22324893735,204.521653422042,0.1126983046478,0.315733904407667,27.0746524512642,37.1265319416822,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,90,1.5,1,3102,90428,830,37629,0.369617445943449,1146.55331731658,33423.7664017742,306.782480133062,13908.334873406,306.782480133062,0.0650663965256215,0.182289054702058,16.6639581149921,19.9960998123549,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,90,1.5,1.5,3102,90428,830,37629,0.369617445943449,1146.55331731658,33423.7664017742,306.782480133062,13908.334873406,306.782480133062,0.0796897354446864,0.223257584857167,20.0091221633104,25.0142550056286,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,90,1.5,2,3102,90428,830,37629,0.369617445943449,1146.55331731658,33423.7664017742,306.782480133062,13908.334873406,306.782480133062,0.0920177804212796,0.257795653431822,22.7246874576871,29.4074351950941,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,180,0.5,1,3102,90428,830,37629,0.246411630628966,764.368878211052,22282.5109345161,204.521653422042,9272.22324893735,204.521653422042,0.0796897354446864,0.223257584857167,20.0091221633104,25.0142550056286,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,180,0.5,1.5,3102,90428,830,37629,0.246411630628966,764.368878211052,22282.5109345161,204.521653422042,9272.22324893735,204.521653422042,0.0975995947884322,0.273433582053087,23.9237137014645,31.4470051910579,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,180,0.5,2,3102,90428,830,37629,0.246411630628966,764.368878211052,22282.5109345161,204.521653422042,9272.22324893735,204.521653422042,0.1126983046478,0.315733904407667,27.0746524512642,37.1265319416822,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,180,1,1,3102,90428,830,37629,0.492823261257931,1528.7377564221,44565.0218690322,409.043306844083,18544.4464978747,409.043306844083,0.0563491523238998,0.157866952203834,14.6036607642132,17.1010383991885,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,180,1,1.5,3102,90428,830,37629,0.492823261257931,1528.7377564221,44565.0218690322,409.043306844083,18544.4464978747,409.043306844083,0.0690133353159597,0.193346740073866,17.5803857244045,21.3303421508611,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,180,1,2,3102,90428,830,37629,0.492823261257931,1528.7377564221,44565.0218690322,409.043306844083,18544.4464978747,409.043306844083,0.0796897354446864,0.223257584857167,20.0091221633104,25.0142550056286,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,180,1.5,1,3102,90428,830,37629,0.739234891886897,2293.10663463315,66847.5328035483,613.564960266125,27816.6697468121,613.564960266125,0.0460088902106398,0.128897826715911,12.09362222096,13.7573888567657,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,180,1.5,1.5,3102,90428,830,37629,0.739234891886897,2293.10663463315,66847.5328035483,613.564960266125,27816.6697468121,613.564960266125,0.0563491523238997,0.157866952203834,14.6036607642132,17.1010383991885,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,180,1.5,2,3102,90428,830,37629,0.739234891886897,2293.10663463315,66847.5328035483,613.564960266125,27816.6697468121,613.564960266125,0.0650663965256215,0.182289054702058,16.6639581149921,19.9960998123549,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,365,0.5,1,3102,90428,830,37629,0.499668028775403,1549.9702252613,45183.9805061021,414.724463883584,18802.0082547896,414.724463883584,0.0559618683372135,0.156781943111521,14.5109546753123,16.9740516111739,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
