path,sheet,row_number,row_text
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,101,92 | 2 | V2005 | 5 | Condição no domicílio | 01 | Pessoa responsável pelo domicílio | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,102,02 | Cônjuge ou companheiro(a) de sexo diferente
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,103,03 | Cônjuge ou companheiro(a) do mesmo sexo
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,104,04 | Filho(a) do responsável e do cônjuge
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,105,05 | Filho(a) somente do responsável
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,106,06 | Enteado(a)
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,107,07 | Genro ou nora
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,120,94 | 1 | V2007 | 7 | Sexo | 1 | Homem | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,122,95 | 2 | V2008 | 8 | Dia de nascimento | 01 a 31 | Dia de nascimento | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,124,97 | 2 | V20081 | 8 | Mês de nascimento | 01 a 12 | Mês | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,126,99 | 4 | V20082 | 8 | Ano de nascimento | ano de referência - 130 a ano atual | Ano | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,128,103 | 3 | V2009 | 9 | Idade do morador na data de referência | 0 a 130 | Idade (em anos) | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,129,106 | 1 | V2010 | 10 | Cor ou raça | 1 | Branca | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,134,9 | Ignorado
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,135,Parte 3 - Características de educação para os moradores de 5 anos ou mais de idade
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,139,108 | 1 | V3002 | 2 | ... frequenta escola? | 1 | Sim | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,142,109 | 1 | V3002A | 2A | A escola que ... frequenta é de | 1 | Rede privada | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,145,110 | 2 | V3003A | 3A | Qual é o curso que ... frequenta? | 02 | Pré-escola | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,157,2 | Anos
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,160,113 | 2 | V3006 | 6 | Qual é o ano/série/semestre que ... frequenta? | 01 | Primeira (o) | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,172,13 | Curso não classificado em séries ou anos
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,174,115 | 1 | V3006A | 6a | Qual é a etapa do ensino fundamental que ... frequenta? | 1 | Anos iniciais (primeiro segmento) | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,175,2 | Anos finais (segundo segmento)
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,180,117 | 1 | V3008 | 8 | Anteriormente ... frequentou escola? | 1 | Sim | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,183,118 | 2 | V3009A | 9A | Qual foi o curso mais elevado que ... frequentou anteriormente? | 02 | Pré-escola | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,198,120 | 1 | V3010 | 10 | A duração deste curso que ... frequentou anteriormente era de: | 1 | 8 anos | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,199,2 | 9 anos
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,202,2 | Anos
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,207,3 | Curso não classificado em séries ou anos
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,209,"123 | 2 | V3013 | 13 | Qual foi o último ano/série/semestre que ... concluiu com aprovação, neste curso que frequentou anteriormente | 01 | Primeira (o) | 1º tri/2022 - 4º tri/2022"
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,222,125 | 1 | V3013A | 13a | Qual foi a etapa de ensino fundamental que ... frequentou? | 1 | Anos iniciais (primeiro segmento) | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,223,2 | Anos finais (segundo segmento)
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,225,126 | 1 | V3013B | 13b | ... Concluiu os anos iniciais deste curso que frequentou anteriormente? | 1 | Sim | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,231,Parte 4 - Características de trabalho das pessoas de 14 anos ou mais de idade
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,232,"128 | 1 | V4001 | 1 | Na semana de ... a ... (semana de referência), ... trabalhou ou estagiou, durante pelo menos 1 hora, em alguma atividade remunerada em dinheiro? | 1 | Sim | 1º tri/2022 - 4º tri/2022"
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,235,"129 | 1 | V4002 | 2 | Na semana de ... a ... (semana de referência), ... trabalhou ou estagiou, durante pelo menos 1 hora, em alguma atividade remunerada em produtos, mercadorias, moradia, alimentação, etc.? | 1 | Sim | 1º tri/2022 - 4º tri/2022"
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,238,"130 | 1 | V4003 | 3 | Na semana de ... a ... (semana de referência), ... fez algum bico ou trabalhou em alguma atividade ocasional remunerada durante pelo menos 1 hora? | 1 | Sim | 1º tri/2022 - 4º tri/2022"
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,241,"131 | 1 | V4004 | 4 | Na semana de ... a ... (semana de referência), ... ajudou durante pelo menos 1 hora, sem receber pagamento, no trabalho remunerado de algum morador do domicílio ou de parente? | 1 | Sim | 1º tri/2022 - 4º tri/2022"
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,244,"132 | 1 | V4005 | 5 | Na semana de ... a ... (semana de referência), ... tinha algum trabalho remunerado do qual estava temporariamente afastado? | 1 | Sim | 1º tri/2022 - 4º tri/2022"
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,247,"133 | 1 | V4006A | 6A | Na semana de ... a .... (semana de referência), por que motivo ... estava afastado desse trabalho? | 1 | Férias, folga ou jornada de trabalho variável | 1º tri/2022 - 4º tri/2022"
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,248,2 | Licença maternidade ou paternidade
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,249,3 | Licença remunerada por motivo de saúde ou acidente da própria pessoa
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,255,"134 | 1 | V4008 | 8 | Em .../.../...(último dia da semana de referência), fazia quanto tempo que ... estava afastado desse trabalho? | 1 | Menos de 1 mês | 1º tri/2022 - 4º tri/2022"
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,256,2 | De 1 mês a menos de 1 ano
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,257,3 | De 1 ano a menos de 2 anos
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,258,4 | 2 anos ou mais
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,260,135 | 2 | V40081 | 8 | Tempo que estava afastado (De 1 mês a menos de 1 ano) | 01 a 11 | 01 a 11 meses | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,262,137 | 2 | V40082 | 8 | Tempo que estava afastado (De 1 ano a menos de 2 anos) | 00 a 11 | 00 a 11 meses | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,264,139 | 2 | V40083 | 8 | Tempo que estava afastado (de 02 anos a 98 anos) | 02 a 98 | 02 anos ou mais | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,266,2 - Pessoas Ocupadas
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,267,141 | 1 | V4009 | 9 | Quantos trabalhos ... tinha na semana de ... a ... (semana de referência ? | 1 | Um | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,271,"142 | 4 | V4010 | 10 | Código da ocupação (cargo ou função) | código | Ver  ""Composição dos Grupamentos Ocupacionais"" e ""Classificação de Ocupações para as Pesquisas Domiciliares – COD"" em ANEXO de Notas Metodológicas | 1º tri/2022 - 4º tri/2022"
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,273,"146 | 1 | V4012 | 12 | Nesse trabalho, ... era: | 1 | Trabalhador doméstico | 1º tri/2022 - 4º tri/2022"
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,279,7 | Trabalhador familiar não remunerado
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,281,147 | 1 | V40121 | 12 | Trabalhador não remunerado | 1 | Em ajuda a conta própria ou empregador | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,283,3 | Em ajuda a trabalhador doméstico
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,285,"148 | 5 | V4013 | 13 | Código da principal atividade desse negócio/empresa | código | Ver ""Composição dos Grupamentos de Atividade"" e “Relação de Códigos de Atividades” da CNAE-Domiciliar  em ANEXO de Notas Metodológicas | 1º tri/2022 - 4º tri/2022"
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,287,"153 | 1 | V40132A | 13 | Qual a seção da atividade? | 1 | Agricultura, pecuária silvicultura, exploração florestal, pesca ou aquicultura e atividades de apoio à agricultura, pecuária, silvicultura, exploração florestal, pesca ou aquicultura. | 1º tri/2022 - 4º tri/2022"
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,288,2 | Outra atividade
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,290,154 | 1 | V4014 | 14 | Esse trabalho era na área: | 1 | Federal | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,294,"155 | 1 | V4015 | 15 | Na semana de ... a ... (semana de referência), ... teve ajuda, nesse trabalho, de pelo menos um trabalhador não remunerado que era membro do domicílio ou parente? | 1 | Sim | 1º tri/2022 - 4º tri/2022"
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,297,156 | 1 | V40151 | 15 | Quantos trabalhadores não remunerados ? | 1 | 1 a 5 trabalhadores não remunerados | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,298,2 | 6 a 10 trabalhadores não remunerados
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,299,3 | 11 ou mais trabalhadores não remunerados
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,301,157 | 1 | V401511 | 15 | 1 a 5 trabalhadores não remunerados | 1 a 5 | 1 a 5 trabalhadores não remunerados | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,303,158 | 2 | V401512 | 15 | 6 a 10 trabalhadores não remunerados | 06 a 10 | 06 a 10 trabalhadores não remunerados | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,305,"160 | 1 | V4016 | 16 | Na semana de ... a ... (semana de referência), quantos empregados trabalhavam nesse negócio/empresa que ... tinha ? | 1 | 1 a 5 empregados | 1º tri/2022 - 4º tri/2022"
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,316,"166 | 1 | V4017 | 17 | Na semana de ... a ... (semana de  referência), ... tinha pelo menos um sócio que trabalhava nesse negócio/empresa ? | 1 | Sim | 1º tri/2022 - 4º tri/2022"
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,324,"169 | 1 | V4018 | 18 | Na semana de ... a ... (semana de referência), contando com ... , quantas pessoas trabalhavam nesse negócio/empresa ? | 1 | 1 a 5 pessoas | 1º tri/2022 - 4º tri/2022"
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,325,2 | 6 a 10 pessoas
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,326,3 | 11 a 50 pessoas
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,327,4 | 51 ou mais pessoas
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,329,170 | 1 | V40181 | 18 | 1 a 5 pessoas | 1 a 5 | 1 a 5 pessoas | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,331,171 | 2 | V40182 | 18 | 6 a 10 pessoas | 06 a 10 | 06 a 10 pessoas | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,333,173 | 2 | V40183 | 18 | 11 a 50 pessoas | 11 a 50 | 11 a 50 pessoas | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,335,175 | 1 | V4019 | 19 | Esse negócio/empresa era registrado no Cadastro Nacional da Pessoa Jurídica - CNPJ? | 1 | Sim | 4º tri/2015 - atual
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,342,177 | 1 | V4021 | 21 | ... exercia normalmente o trabalho em estabelecimento desse negócio/empresa ? | 1 | Sim | 1º tri/2019 - atual
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,345,178 | 1 | V4022 | 22 | Então onde ... exercia normalmente esse trabalho ? | 1 | Em estabelecimento de outro négocio/empresa | 1º tri/2019 - atual
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,347,"3 | Em domicílio de empregador, patrão, sócio ou freguês"
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,348,"4 | No domicílio de residência, em local exclusivo para o desempenho da atividade"
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,349,"5 | No domicílio de residência, sem local exclusivo para o desempenho da atividade"
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,354,179 | 1 | V4024 | 24 | No período de ... a ... (período de referência de 30 dias) ... prestava serviço doméstico em mais de um domicílio ? | 1 | Sim | 1º tri/2022 - 4º tri/2022
notes/data dictionary/dicionario_PNADC_microdados_2022_visita1_20231129.xls,dicionário pnad contínua ,357,"180 | 1 | V4025 | 25 | Nesse trabalho, ... era contratado(a) como empregado temporário ? | 1 | Sim | 1º tri/2022 - 4º tri/2022"
